county_key,county_id,county,year,month,fap_cases,fap_recipients,fap_payments,adult_recipients,child_recipients,unemployment_rate,employment,unemployed,labor_force
muskegon,26121,Muskegon,2022,1,17301,31982,7678109,19288,12694,5.5,75840,4438,80278
muskegon,26121,Muskegon,2022,2,17377,32202,7848003,19384,12818,5.1,76027,4072,80099
muskegon,26121,Muskegon,2022,3,17377,32154,7804991,19388,12766,4.7,77011,3776,80787
muskegon,26121,Muskegon,2022,4,17689,32760,7805080,19755,13005,4.4,77176,3557,80733
muskegon,26121,Muskegon,2022,5,18176,33755,7791176,20297,13458,4.6,78813,3762,82575
muskegon,26121,Muskegon,2022,6,17465,32436,7759413,19542,12894,5,78701,4153,82854
muskegon,26121,Muskegon,2022,7,17600,32705,7838950,19702,13003,5.2,78601,4301,82902
muskegon,26121,Muskegon,2022,8,17675,32776,7859217,19783,12993,5,78774,4146,82920
muskegon,26121,Muskegon,2022,9,17559,32350,7808724,19615,12735,4.4,77471,3573,81044
newaygo,26123,Newaygo,2014,10,4589,9451,1076278,5690,3761,5.5,21221,1241,22462
newaygo,26123,Newaygo,2014,11,4527,9308,1053598,5606,3702,5.5,21314,1238,22552
newaygo,26123,Newaygo,2014,12,4470,9226,1035223,5557,3669,6,21260,1363,22623
newaygo,26123,Newaygo,2015,1,4502,9327,1034576,5621,3706,7.1,21370,1640,23010
newaygo,26123,Newaygo,2015,2,4507,9353,1039600,5634,3719,6.7,21480,1547,23027
newaygo,26123,Newaygo,2015,3,4478,9290,1036401,5602,3688,6.4,21766,1486,23252
newaygo,26123,Newaygo,2015,4,4430,9173,1025532,5544,3629,5.6,21712,1292,23004
newaygo,26123,Newaygo,2015,5,4390,9095,1014661,5500,3595,5.8,22276,1376,23652
newaygo,26123,Newaygo,2015,6,4355,8941,996507,5435,3506,5.7,22365,1346,23711
newaygo,26123,Newaygo,2015,7,4359,8953,983944,5436,3517,5.9,22019,1378,23397
newaygo,26123,Newaygo,2015,8,4342,8888,976751,5409,3479,4.9,22154,1153,23307
newaygo,26123,Newaygo,2015,9,4320,8866,977138,5353,3513,4.4,22052,1017,23069
newaygo,26123,Newaygo,2015,10,4285,8768,950925,5299,3469,4.2,21969,956,22925
newaygo,26123,Newaygo,2015,11,4250,8714,941235,5269,3445,4.1,22025,947,22972
newaygo,26123,Newaygo,2015,12,4207,8584,931265,5223,3361,4.6,21920,1056,22976
newaygo,26123,Newaygo,2016,1,4221,8673,933974,5270,3403,5.7,20691,1253,21944
newaygo,26123,Newaygo,2016,2,4226,8694,944591,5269,3425,6,20764,1317,22081
newaygo,26123,Newaygo,2016,3,4203,8619,926990,5227,3392,5.8,20928,1295,22223
newaygo,26123,Newaygo,2016,4,4166,8498,923626,5166,3332,4.9,21083,1096,22179
newaygo,26123,Newaygo,2016,5,4139,8423,910094,5127,3296,4.8,21431,1073,22504
newaygo,26123,Newaygo,2016,6,4103,8337,900842,5066,3271,5.3,21564,1202,22766
newaygo,26123,Newaygo,2016,7,4076,8247,880891,5010,3237,5.7,21302,1298,22600
newaygo,26123,Newaygo,2016,8,4039,8145,875271,4956,3189,5,21241,1123,22364
newaygo,26123,Newaygo,2016,9,4049,8197,872053,4973,3224,4.4,21264,974,22238
newaygo,26123,Newaygo,2016,10,4028,8139,863041,4928,3211,4.4,20997,976,21973
newaygo,26123,Newaygo,2016,11,3988,8004,842338,4868,3136,4.2,21113,933,22046
newaygo,26123,Newaygo,2016,12,3983,8001,848512,4877,3124,4.9,20904,1082,21986
newaygo,26123,Newaygo,2017,1,4000,7976,855942,4882,3094,6.1,20700,1339,22039
newaygo,26123,Newaygo,2017,2,4029,8063,873431,4913,3150,6.3,20782,1398,22180
newaygo,26123,Newaygo,2017,3,3995,8007,857221,4892,3115,5.6,20941,1244,22185
newaygo,26123,Newaygo,2017,4,3951,7874,843526,4843,3031,4.7,21076,1035,22111
newaygo,26123,Newaygo,2017,5,3928,7827,845320,4816,3011,4.5,21377,997,22374
newaygo,26123,Newaygo,2017,6,3886,7742,830069,4758,2984,4.9,21488,1105,22593
newaygo,26123,Newaygo,2017,7,3856,7638,826728,4691,2947,5.7,21154,1268,22422
newaygo,26123,Newaygo,2017,8,3839,7606,848936,4673,2933,5.2,21047,1158,22205
newaygo,26123,Newaygo,2017,9,3795,7538,842192,4612,2926,4.6,21095,1026,22121
newaygo,26123,Newaygo,2017,10,3778,7487,827598,4595,2892,4.3,20827,933,21760
newaygo,26123,Newaygo,2017,11,3784,7465,812366,4601,2864,4.3,20871,946,21817
newaygo,26123,Newaygo,2017,12,3760,7418,826775,4580,2838,5.2,20566,1119,21685
newaygo,26123,Newaygo,2018,1,3782,7501,828323,4619,2882,5.9,20683,1293,21976
newaygo,26123,Newaygo,2018,2,3793,7516,843285,4628,2888,5.9,20969,1324,22293
newaygo,26123,Newaygo,2018,3,3798,7500,832159,4631,2869,5.5,20995,1220,22215
newaygo,26123,Newaygo,2018,4,3759,7416,820523,4586,2830,4.5,21012,980,21992
newaygo,26123,Newaygo,2018,5,3693,7178,794047,4462,2716,4.1,21383,917,22300
newaygo,26123,Newaygo,2018,6,3699,7184,788166,4448,2736,5,21471,1129,22600
newaygo,26123,Newaygo,2018,7,3681,7170,786831,4454,2716,5,21192,1111,22303
newaygo,26123,Newaygo,2018,8,3633,7056,787494,4368,2688,4.1,21137,909,22046
newaygo,26123,Newaygo,2018,9,3595,7017,772299,4331,2686,3.8,20987,833,21820
newaygo,26123,Newaygo,2018,10,3594,6987,759603,4335,2652,3.6,21026,783,21809
newaygo,26123,Newaygo,2018,11,3571,6912,746721,4305,2607,3.4,21072,748,21820
newaygo,26123,Newaygo,2018,12,3540,6862,734237,4264,2598,4.6,20748,998,21746
newaygo,26123,Newaygo,2019,1,3516,6847,720114,4231,2616,5.5,20724,1216,21940
newaygo,26123,Newaygo,2019,2,3495,6782,723829,4209,2573,5.6,20678,1230,21908
newaygo,26123,Newaygo,2019,3,3502,6801,729235,4207,2594,5.5,20793,1217,22010
newaygo,26123,Newaygo,2019,4,3508,6832,733304,4228,2604,4.2,21332,940,22272
newaygo,26123,Newaygo,2019,5,3505,6813,726330,4203,2610,4.2,21699,961,22660
newaygo,26123,Newaygo,2019,6,3479,6746,712569,4160,2586,4.8,21877,1103,22980
newaygo,26123,Newaygo,2019,7,3455,6700,713543,4114,2586,5.2,21507,1187,22694
newaygo,26123,Newaygo,2019,8,3462,6722,715429,4130,2592,4.4,21622,1000,22622
newaygo,26123,Newaygo,2019,9,3451,6687,706047,4108,2579,3.7,21408,812,22220
newaygo,26123,Newaygo,2019,10,3454,6761,697991,4110,2651,3.4,21532,748,22280
newaygo,26123,Newaygo,2019,11,3444,6756,693441,4088,2668,3.4,21685,754,22439
newaygo,26123,Newaygo,2019,12,3495,6802,709809,4144,2658,4,21402,897,22299
newaygo,26123,Newaygo,2020,1,3553,6916,719602,4247,2669,4.7,21319,1057,22376
newaygo,26123,Newaygo,2020,2,3609,6956,729178,4301,2655,4.6,21341,1028,22369
newaygo,26123,Newaygo,2020,3,3749,7327,1198706,4512,2815,5.2,21063,1156,22219
newaygo,26123,Newaygo,2020,4,4197,8393,1325549,5133,3260,23.4,16833,5149,21982
newaygo,26123,Newaygo,2020,5,4252,8483,1448928,5207,3276,16.7,18722,3743,22465
newaygo,26123,Newaygo,2020,6,3946,7424,1279116,4710,2714,12.6,21167,3058,24225
newaygo,26123,Newaygo,2020,7,3803,6968,1209360,4477,2491,11.3,20518,2601,23119
newaygo,26123,Newaygo,2020,8,3776,6914,1173135,4442,2472,8.5,20928,1952,22880
newaygo,26123,Newaygo,2020,9,3787,6979,1183681,4465,2514,7.2,20997,1621,22618
newaygo,26123,Newaygo,2020,10,3804,7133,1269465,4501,2632,5.6,20841,1239,22080
newaygo,26123,Newaygo,2020,11,3850,7330,1293110,4587,2743,5.7,20690,1252,21942
newaygo,26123,Newaygo,2020,12,3891,7433,1295368,4653,2780,6.8,20237,1473,21710
newaygo,26123,Newaygo,2021,1,3890,7491,1524574,4680,2811,7,20205,1514,21719
newaygo,26123,Newaygo,2021,2,3951,7602,1548354,4745,2857,7,20158,1509,21667
newaygo,26123,Newaygo,2021,3,3917,7502,1524830,4703,2799,6.8,20214,1465,21679
newaygo,26123,Newaygo,2021,4,3809,7265,1487673,4572,2693,6.1,20500,1322,21822
newaygo,26123,Newaygo,2021,5,3768,7233,1611146,4527,2706,6.2,20736,1367,22103
newaygo,26123,Newaygo,2021,6,3780,7274,1420943,4531,2743,6.5,20945,1456,22401
newaygo,26123,Newaygo,2021,7,3776,7279,1609174,4545,2734,6.2,20879,1386,22265
newaygo,26123,Newaygo,2021,8,3782,7272,1596764,4548,2724,5.5,20904,1219,22123
newaygo,26123,Newaygo,2021,9,3779,7297,1608530,4551,2746,4.7,20873,1036,21909
newaygo,26123,Newaygo,2021,10,3789,7312,1732814,4584,2728,4.4,20792,955,21747
newaygo,26123,Newaygo,2021,11,3847,7461,1744704,4667,2794,3.8,21060,832,21892
newaygo,26123,Newaygo,2021,12,3850,7515,1779387,4669,2846,4.5,20748,983,21731
newaygo,26123,Newaygo,2022,1,3893,7612,1788148,4714,2898,5.8,20585,1257,21842
newaygo,26123,Newaygo,2022,2,3944,7782,1837373,4787,2995,5.7,20699,1256,21955
newaygo,26123,Newaygo,2022,3,3927,7740,1833117,4749,2991,5.2,20997,1146,22143
newaygo,26123,Newaygo,2022,4,3991,7832,1802397,4806,3026,4.6,21188,1020,22208
newaygo,26123,Newaygo,2022,5,4094,8030,1801723,4932,3098,4.7,21616,1077,22693
newaygo,26123,Newaygo,2022,6,3923,7665,1796984,4733,2932,5.2,21693,1181,22874
newaygo,26123,Newaygo,2022,7,3972,7717,1813353,4789,2928,5.3,21383,1185,22568
newaygo,26123,Newaygo,2022,8,3981,7708,1828701,4809,2899,5,21434,1129,22563
newaygo,26123,Newaygo,2022,9,3943,7646,1801719,4767,2879,4.2,21587,947,22534
oakland,26125,Oakland,2014,10,60732,109893,14333106,68130,41763,5.9,601138,37522,638660
oakland,26125,Oakland,2014,11,59968,108619,13991348,67342,41277,5.3,598031,33502,631533
oakland,26125,Oakland,2014,12,59601,107975,13656456,66951,41024,4.9,598756,31027,629783
oakland,26125,Oakland,2015,1,59487,107595,13424387,66792,40803,5.6,591713,34889,626602
oakland,26125,Oakland,2015,2,59352,107236,13395801,66620,40616,5,588583,31108,619691
oakland,26125,Oakland,2015,3,58988,106511,13201622,66209,40302,5,593460,31129,624589
oakland,26125,Oakland,2015,4,58597,105793,13055700,65785,40008,4.4,595727,27639,623366
oakland,26125,Oakland,2015,5,58440,105550,12982533,65586,39964,5.3,601598,33354,634952
oakland,26125,Oakland,2015,6,58043,104748,12815096,65097,39651,5.1,606433,32559,638992
oakland,26125,Oakland,2015,7,57775,104079,12728397,64666,39413,5.4,611132,34571,645703
oakland,26125,Oakland,2015,8,57431,103541,12733286,64268,39273,4.7,613087,30286,643373
oakland,26125,Oakland,2015,9,57092,102825,12674046,63879,38946,4.4,613309,28186,641495
oakland,26125,Oakland,2015,10,56370,101520,12383431,63052,38468,4.3,616425,27922,644347
oakland,26125,Oakland,2015,11,56341,101255,12368944,62933,38322,3.8,618547,24735,643282
oakland,26125,Oakland,2015,12,55928,100294,12246830,62459,37835,3.7,618122,24008,642130
oakland,26125,Oakland,2016,1,55945,100104,12120128,62511,37593,4.3,616443,27651,644094
oakland,26125,Oakland,2016,2,55941,99891,12166540,62522,37369,4.1,617618,26674,644292
oakland,26125,Oakland,2016,3,55833,99724,12089247,62389,37335,4.3,626224,27845,654069
oakland,26125,Oakland,2016,4,55478,98962,12007530,62039,36923,3.8,624223,24456,648679
oakland,26125,Oakland,2016,5,55108,98287,11922447,61538,36749,3.9,630289,25485,655774
oakland,26125,Oakland,2016,6,54764,97633,11883535,61123,36510,4.5,632420,29926,662346
oakland,26125,Oakland,2016,7,54292,96902,11678790,60592,36310,4.7,639692,31315,671007
oakland,26125,Oakland,2016,8,54525,97170,11763189,60801,36369,4.4,640808,29564,670372
oakland,26125,Oakland,2016,9,54395,96929,11739547,60650,36279,4.2,641619,28314,669933
oakland,26125,Oakland,2016,10,53933,96053,11586750,60133,35920,4.2,640814,27854,668668
oakland,26125,Oakland,2016,11,53637,95493,11527956,59790,35703,4,640380,26648,667028
oakland,26125,Oakland,2016,12,52950,94030,11380541,58936,35094,3.6,641722,23738,665460
oakland,26125,Oakland,2017,1,52754,93788,11310973,58790,34998,4.4,636005,29375,665380
oakland,26125,Oakland,2017,2,52128,92611,11231950,58041,34570,3.9,637693,26126,663819
oakland,26125,Oakland,2017,3,51672,91704,11076344,57456,34248,3.5,645708,23272,668980
oakland,26125,Oakland,2017,4,51181,90653,10944819,56851,33802,2.8,646344,18385,664729
oakland,26125,Oakland,2017,5,48294,86748,10320158,53564,33184,2.9,649370,19222,668592
oakland,26125,Oakland,2017,6,47821,85987,10160783,53002,32985,3.2,652911,21414,674325
oakland,26125,Oakland,2017,7,47542,85221,10072908,52686,32535,3.7,658073,25516,683589
oakland,26125,Oakland,2017,8,47642,85248,10656661,52768,32480,3.8,658256,26016,684272
oakland,26125,Oakland,2017,9,46978,84128,10539406,51984,32144,3.8,658427,25832,684259
oakland,26125,Oakland,2017,10,46851,83759,10539221,51802,31957,3.5,656262,23562,679824
oakland,26125,Oakland,2017,11,46579,83307,10353942,51458,31849,3.4,655578,22911,678489
oakland,26125,Oakland,2017,12,46030,82301,10280573,50847,31454,3.5,653147,23530,676677
oakland,26125,Oakland,2018,1,46155,82368,10110415,50980,31388,3.8,644861,25625,670486
oakland,26125,Oakland,2018,2,45564,81189,10036859,50274,30915,3.7,647729,25138,672867
oakland,26125,Oakland,2018,3,45260,80448,9905654,49922,30526,3.5,654180,23776,677956
oakland,26125,Oakland,2018,4,45070,79828,9854297,49708,30120,3,652955,20408,673363
oakland,26125,Oakland,2018,5,44581,78702,9681159,49160,29542,3,657478,20054,677532
oakland,26125,Oakland,2018,6,44021,77792,9505680,48548,29244,3.5,659464,23912,683376
oakland,26125,Oakland,2018,7,43823,77596,9512299,48418,29178,3.8,663314,25861,689175
oakland,26125,Oakland,2018,8,43543,76987,9459130,48017,28970,3.2,662646,22089,684735
oakland,26125,Oakland,2018,9,43058,75798,9201308,47400,28398,3.3,664997,22533,687530
oakland,26125,Oakland,2018,10,42700,75249,9186575,47046,28203,3.4,665882,23434,689316
oakland,26125,Oakland,2018,11,42280,74317,9004293,46565,27752,3.1,664612,21163,685775
oakland,26125,Oakland,2018,12,42147,73849,8949911,46370,27479,3.3,665493,22413,687906
oakland,26125,Oakland,2019,1,42158,73702,8738720,46449,27253,3.6,657586,24632,682218
oakland,26125,Oakland,2019,2,42161,73636,8772290,46442,27194,3.5,658463,24021,682484
oakland,26125,Oakland,2019,3,42010,73346,8707545,46223,27123,3.8,662055,26117,688172
oakland,26125,Oakland,2019,4,41830,72917,8681994,45996,26921,3.1,658791,20900,679691
oakland,26125,Oakland,2019,5,41747,72767,8629108,45901,26866,3.3,659994,22608,682602
oakland,26125,Oakland,2019,6,41795,72837,8636005,45912,26925,3.6,664881,25130,690011
oakland,26125,Oakland,2019,7,41806,72866,8772959,45872,26994,4,672810,27814,700624
oakland,26125,Oakland,2019,8,41767,72535,8743904,45802,26733,3.6,672347,25360,697707
oakland,26125,Oakland,2019,9,41680,72305,8675886,45661,26644,3.3,672954,23124,696078
oakland,26125,Oakland,2019,10,41599,72004,8663910,45512,26492,2.9,672995,20160,693155
oakland,26125,Oakland,2019,11,41237,71255,8535073,45137,26118,2.8,668326,19460,687786
oakland,26125,Oakland,2019,12,41609,71818,8594444,45511,26307,2.8,667287,19449,686736
oakland,26125,Oakland,2020,1,42301,72842,8565505,46354,26488,3.2,655680,21835,677515
oakland,26125,Oakland,2020,2,42724,73456,8695088,46795,26661,2.9,654370,19350,673720
oakland,26125,Oakland,2020,3,46076,79750,13158135,50680,29070,3.6,647041,24367,671408
oakland,26125,Oakland,2020,4,58767,103622,15830241,65718,37904,18.8,460161,106764,566925
oakland,26125,Oakland,2020,5,60779,106832,18596336,67950,38882,19.6,518940,126133,645073
oakland,26125,Oakland,2020,6,54947,92761,16256811,60267,32494,14.9,555215,97313,652528
oakland,26125,Oakland,2020,7,51143,84301,14961133,55634,28667,12.7,579194,84240,663434
oakland,26125,Oakland,2020,8,49565,81370,14109443,53632,27738,9.2,600940,61052,661992
oakland,26125,Oakland,2020,9,50144,83468,14283183,54364,29104,8.4,604846,55192,660038
oakland,26125,Oakland,2020,10,50470,84601,15090571,54727,29874,6.6,618254,43825,662079
oakland,26125,Oakland,2020,11,51219,86389,15577251,55618,30771,6.1,615926,39988,655914
oakland,26125,Oakland,2020,12,52259,88585,15814679,56936,31649,6.2,601623,39447,641070
oakland,26125,Oakland,2021,1,52656,89302,18540282,57417,31885,5.6,608523,36018,644541
oakland,26125,Oakland,2021,2,53179,90246,18817221,58003,32243,5.2,608882,33102,641984
oakland,26125,Oakland,2021,3,52978,89748,18662111,57782,31966,5.2,618339,34230,652569
oakland,26125,Oakland,2021,4,51087,86538,17905882,55763,30775,4.6,616471,29701,646172
oakland,26125,Oakland,2021,5,50489,85385,19707859,55043,30342,4.7,617900,30540,648440
oakland,26125,Oakland,2021,6,50585,85474,17963508,55056,30418,5.5,621902,36045,657947
oakland,26125,Oakland,2021,7,50200,84814,19556643,54603,30211,5.3,631266,34978,666244
oakland,26125,Oakland,2021,8,50223,84869,19608327,54663,30206,4.7,636729,31428,668157
oakland,26125,Oakland,2021,9,50655,85926,19899414,55195,30731,4.3,638488,28668,667156
oakland,26125,Oakland,2021,10,50866,86172,21380092,55417,30755,3.8,641310,25247,666557
oakland,26125,Oakland,2021,11,50769,86389,21109028,55420,30969,3.2,644512,21643,666155
oakland,26125,Oakland,2021,12,50852,86759,21570141,55532,31227,3.2,643144,21091,664235
oakland,26125,Oakland,2022,1,51353,87957,21424819,56186,31771,3.9,636070,25779,661849
oakland,26125,Oakland,2022,2,51612,88525,21819987,56439,32086,3.5,637484,22982,660466
oakland,26125,Oakland,2022,3,51848,88995,21826979,56722,32273,3.3,645373,21743,667116
oakland,26125,Oakland,2022,4,52719,90411,21722297,57551,32860,2.7,639833,18008,657841
oakland,26125,Oakland,2022,5,54272,93194,21800958,59259,33935,3.2,640136,21205,661341
oakland,26125,Oakland,2022,6,51939,89405,21780464,56843,32562,3.3,644585,21688,666273
oakland,26125,Oakland,2022,7,52157,89663,21902842,57053,32610,2.9,651217,19196,670413
oakland,26125,Oakland,2022,8,52324,89728,21923032,57179,32549,2.9,653308,19668,672976
oakland,26125,Oakland,2022,9,52350,89637,21951553,57204,32433,2.8,651433,18892,670325
oceana,26127,Oceana,2014,10,2222,4842,549095,2587,2255,7,11589,869,12458
oceana,26127,Oceana,2014,11,2204,4794,533422,2580,2214,8.1,11073,980,12053
oceana,26127,Oceana,2014,12,2184,4750,531715,2581,2169,9.6,10890,1156,12046
oceana,26127,Oceana,2015,1,2202,4817,523977,2606,2211,11.7,10772,1422,12194
oceana,26127,Oceana,2015,2,2194,4803,537538,2598,2205,11.4,10775,1392,12167
oceana,26127,Oceana,2015,3,2172,4740,531947,2582,2158,10.7,11068,1327,12395
oceana,26127,Oceana,2015,4,2183,4778,539756,2608,2170,8.8,11050,1063,12113
oceana,26127,Oceana,2015,5,2206,4843,551153,2633,2210,7.6,12013,985,12998
oceana,26127,Oceana,2015,6,2230,4914,551882,2644,2270,7.1,12281,939,13220
oceana,26127,Oceana,2015,7,2235,4943,544785,2652,2291,7.1,12433,954,13387
oceana,26127,Oceana,2015,8,2229,4934,538141,2645,2289,6.2,12407,826,13233
oceana,26127,Oceana,2015,9,2143,4707,516557,2539,2168,5.7,12090,731,12821
oceana,26127,Oceana,2015,10,2057,4514,484302,2427,2087,5.6,11520,685,12205
oceana,26127,Oceana,2015,11,2016,4386,476873,2359,2027,6.4,11210,768,11978
oceana,26127,Oceana,2015,12,1977,4312,466214,2352,1960,7.8,10932,922,11854
oceana,26127,Oceana,2016,1,1971,4290,466138,2346,1944,10,10225,1138,11363
oceana,26127,Oceana,2016,2,1994,4340,481783,2358,1982,10.7,10336,1237,11573
oceana,26127,Oceana,2016,3,1975,4298,469696,2330,1968,10.2,10576,1202,11778
oceana,26127,Oceana,2016,4,1965,4276,465046,2325,1951,8.1,10911,959,11870
oceana,26127,Oceana,2016,5,1984,4282,479643,2319,1963,6.4,11502,791,12293
oceana,26127,Oceana,2016,6,1971,4267,478524,2289,1978,6.3,12142,821,12963
oceana,26127,Oceana,2016,7,1978,4243,469970,2304,1939,6.4,12846,882,13728
oceana,26127,Oceana,2016,8,1962,4200,459278,2277,1923,5.7,12585,754,13339
oceana,26127,Oceana,2016,9,1927,4112,443357,2225,1887,5.3,12167,678,12845
oceana,26127,Oceana,2016,10,1923,4044,436296,2220,1824,5.5,11469,670,12139
oceana,26127,Oceana,2016,11,1904,4021,427198,2207,1814,6.1,11031,713,11744
oceana,26127,Oceana,2016,12,1877,3959,430210,2158,1801,8.3,10751,976,11727
oceana,26127,Oceana,2017,1,1881,4003,431549,2187,1816,10.4,10247,1195,11442
oceana,26127,Oceana,2017,2,1899,4039,440028,2217,1822,10.8,10194,1238,11432
oceana,26127,Oceana,2017,3,1902,4074,443721,2213,1861,9.4,10372,1075,11447
oceana,26127,Oceana,2017,4,1918,4112,447067,2247,1865,7.1,10900,838,11738
oceana,26127,Oceana,2017,5,1929,4132,460761,2248,1884,6.1,11388,743,12131
oceana,26127,Oceana,2017,6,1925,4123,448388,2227,1896,5.7,12213,743,12956
oceana,26127,Oceana,2017,7,1921,4122,445258,2230,1892,6.2,12606,830,13436
oceana,26127,Oceana,2017,8,1913,4112,452147,2218,1894,5.6,12393,742,13135
oceana,26127,Oceana,2017,9,1832,3873,431806,2116,1757,5.2,12031,661,12692
oceana,26127,Oceana,2017,10,1828,3895,426328,2117,1778,4.8,11450,581,12031
oceana,26127,Oceana,2017,11,1811,3806,414939,2097,1709,5.7,10910,663,11573
oceana,26127,Oceana,2017,12,1819,3799,423439,2128,1671,7.6,10487,867,11354
oceana,26127,Oceana,2018,1,1817,3836,419366,2127,1709,8.9,10423,1019,11442
oceana,26127,Oceana,2018,2,1823,3837,425263,2134,1703,9.6,10401,1102,11503
oceana,26127,Oceana,2018,3,1808,3780,409168,2110,1670,8.8,10521,1017,11538
oceana,26127,Oceana,2018,4,1789,3769,410384,2098,1671,6.9,10829,800,11629
oceana,26127,Oceana,2018,5,1824,3808,423445,2116,1692,6,11260,716,11976
oceana,26127,Oceana,2018,6,1803,3766,409789,2092,1674,5.5,12079,704,12783
oceana,26127,Oceana,2018,7,1816,3825,423178,2109,1716,5.4,12497,720,13217
oceana,26127,Oceana,2018,8,1793,3784,407547,2069,1715,4.6,12274,590,12864
oceana,26127,Oceana,2018,9,1751,3646,386091,2023,1623,4.2,11814,521,12335
oceana,26127,Oceana,2018,10,1746,3590,382851,2009,1581,4.1,11297,486,11783
oceana,26127,Oceana,2018,11,1727,3543,384766,1998,1545,4.7,10841,534,11375
oceana,26127,Oceana,2018,12,1724,3567,387647,2010,1557,7,10481,790,11271
oceana,26127,Oceana,2019,1,1720,3545,382208,2013,1532,8.7,10508,1007,11515
oceana,26127,Oceana,2019,2,1732,3618,387973,2036,1582,8.8,10477,1017,11494
oceana,26127,Oceana,2019,3,1748,3673,393558,2053,1620,8.7,10552,1004,11556
oceana,26127,Oceana,2019,4,1738,3645,392283,2037,1608,6.6,10833,762,11595
oceana,26127,Oceana,2019,5,1728,3634,393544,2013,1621,5.3,11607,653,12260
oceana,26127,Oceana,2019,6,1734,3618,382703,1998,1620,5.4,12148,691,12839
oceana,26127,Oceana,2019,7,1726,3598,385082,1984,1614,5.7,12357,744,13101
oceana,26127,Oceana,2019,8,1699,3553,380993,1938,1615,4.8,12351,621,12972
oceana,26127,Oceana,2019,9,1677,3472,370569,1921,1551,4.2,11869,515,12384
oceana,26127,Oceana,2019,10,1663,3430,358945,1911,1519,4,11351,467,11818
oceana,26127,Oceana,2019,11,1698,3564,370257,1935,1629,4.5,10904,513,11417
oceana,26127,Oceana,2019,12,1700,3542,369058,1954,1588,6.3,10586,708,11294
oceana,26127,Oceana,2020,1,1713,3551,372172,1969,1582,7.9,10057,865,10922
oceana,26127,Oceana,2020,2,1726,3561,375218,1992,1569,7.5,10169,826,10995
oceana,26127,Oceana,2020,3,1816,3813,618003,2117,1696,8.5,9994,924,10918
oceana,26127,Oceana,2020,4,2054,4430,687473,2449,1981,25,8252,2747,10999
oceana,26127,Oceana,2020,5,2081,4477,756449,2496,1981,18.1,9519,2102,11621
oceana,26127,Oceana,2020,6,1916,3970,674382,2231,1739,13.7,11138,1775,12913
oceana,26127,Oceana,2020,7,1855,3732,632407,2119,1613,12.4,11319,1597,12916
oceana,26127,Oceana,2020,8,1821,3607,613076,2078,1529,9.4,11523,1198,12721
oceana,26127,Oceana,2020,9,1847,3681,616707,2108,1573,8.3,11181,1017,12198
oceana,26127,Oceana,2020,10,1888,3811,657457,2169,1642,6.9,10659,790,11449
oceana,26127,Oceana,2020,11,1915,3873,680523,2204,1669,7.5,10156,819,10975
oceana,26127,Oceana,2020,12,1937,3941,680725,2246,1695,9.2,9700,987,10687
oceana,26127,Oceana,2021,1,1959,4001,806757,2273,1728,10.3,9349,1074,10423
oceana,26127,Oceana,2021,2,1989,4028,818515,2308,1720,10,9456,1045,10501
oceana,26127,Oceana,2021,3,1975,4016,812411,2302,1714,9.3,9615,986,10601
oceana,26127,Oceana,2021,4,1937,3934,804456,2263,1671,8.2,9758,876,10634
oceana,26127,Oceana,2021,5,1937,3941,867505,2255,1686,7.5,10532,848,11380
oceana,26127,Oceana,2021,6,1931,3949,770829,2246,1703,7.5,10992,894,11886
oceana,26127,Oceana,2021,7,1949,3972,859063,2266,1706,7.3,11107,878,11985
oceana,26127,Oceana,2021,8,1949,4010,866065,2265,1745,6.7,11098,800,11898
oceana,26127,Oceana,2021,9,1955,4023,872535,2273,1750,5.9,10744,674,11418
oceana,26127,Oceana,2021,10,1980,4047,945640,2301,1746,5.6,10351,609,10960
oceana,26127,Oceana,2021,11,1993,4116,946787,2334,1782,5.3,10097,564,10661
oceana,26127,Oceana,2021,12,2031,4195,987499,2390,1805,6.7,9696,696,10392
oceana,26127,Oceana,2022,1,2073,4296,992291,2430,1866,9.2,9183,927,10110
oceana,26127,Oceana,2022,2,2073,4317,1018478,2450,1867,8.7,9224,884,10108
oceana,26127,Oceana,2022,3,2095,4348,1019551,2477,1871,8,9485,822,10307
oceana,26127,Oceana,2022,4,2105,4381,1015848,2490,1891,7.5,9675,781,10456
oceana,26127,Oceana,2022,5,2168,4509,1020616,2565,1944,6.4,10501,717,11218
oceana,26127,Oceana,2022,6,2099,4356,1010738,2497,1859,6.3,11098,744,11842
oceana,26127,Oceana,2022,7,2086,4326,1002337,2483,1843,6.3,11212,756,11968
oceana,26127,Oceana,2022,8,2090,4285,998703,2473,1812,5.8,11154,688,11842
oceana,26127,Oceana,2022,9,2073,4212,989805,2450,1762,5.1,10755,576,11331
ogemaw,26129,Ogemaw,2014,10,2547,4759,543011,3138,1621,7.2,7888,612,8500
ogemaw,26129,Ogemaw,2014,11,2536,4715,535176,3127,1588,7.4,7913,629,8542
ogemaw,26129,Ogemaw,2014,12,2536,4737,531192,3134,1603,8.4,7741,711,8452
ogemaw,26129,Ogemaw,2015,1,2527,4690,520949,3114,1576,10.6,7555,894,8449
ogemaw,26129,Ogemaw,2015,2,2531,4695,525543,3121,1574,10.2,7484,852,8336
ogemaw,26129,Ogemaw,2015,3,2523,4702,517783,3121,1581,9.7,7575,815,8390
ogemaw,26129,Ogemaw,2015,4,2518,4678,515761,3110,1568,8.3,7691,700,8391
