county_id,YEAR,emp_rate_m,lfpr_m,fpl130_m,snap_m,income_m
26143,2024,0.0484162895927602,0.428897190820436,0.205691753814504,0.617,54106
26145,2024,0.0664380183301024,0.567656615248377,0.238248611611186,0.456,58347
26147,2024,0.0638738591711965,0.604414531989802,0.158396946564885,0.455,69349
26149,2024,0.052299245024022,0.611208994043125,0.17054924557839,0.452,64707
26151,2024,0.0612101566720692,0.559434218877505,0.19178643737346,0.498,59074
26153,2024,0.0666282088260744,0.507836531419364,0.216957230653455,0.55,57708
26155,2024,0.0435349401242989,0.590145456497236,0.169467057580403,0.464,64464
26157,2024,0.0615130219098801,0.553775010301726,0.183994501928143,0.495,62847
26159,2024,0.0442933545744197,0.584007575883438,0.191657882447128,0.469,66902
26161,2024,0.0436212355271409,0.634580107476439,0.167119284977656,0.355,87156
26163,2024,0.0867264387340319,0.593789019529408,0.257665895806876,0.416,59521
26165,2024,0.0567587257434267,0.561321982229823,0.204850488354621,0.473,63123
