county,year,month,cases,recipients,adult recipients,child recipients,payments,average per case,average per person,avg. recipients per case,ln_cases,ln_recipients,ln_payments,adult_share,child_share
Shiawassee,2014,10,5551.0,11224.0,6740.0,4484.0,1377268.0,248.11169158710143,122.70741268709908,2.021978021978022,8.621733370690162,9.325809621782296,14.135612384772157,0.6004989308624377,0.3995010691375624
Shiawassee,2014,11,5523.0,11223.0,6713.0,4510.0,1353070.0,244.9882310338584,120.56223826071461,2.0320478001086366,8.616676469901188,9.325720523016257,14.117886642695623,0.5981466631025573,0.40185333689744274
Shiawassee,2014,12,5501.0,11148.0,6687.0,4461.0,1335851.0,242.8378476640611,119.82875852170793,2.0265406289765497,8.612685172875459,9.319015388601839,14.105079099913029,0.5998385360602799,0.40016146393972013
Shiawassee,2015,1,5517.0,11147.0,6694.0,4453.0,1303589.0,236.2858437556643,116.94527675607787,2.0204821460938915,8.61558951327243,9.318925682389624,14.080631787738724,0.60052031936844,0.3994796806315601
Shiawassee,2015,2,5494.0,11069.0,6664.0,4405.0,1307717.0,238.02639242810338,118.14228927635739,2.014743356388788,8.611411866655219,9.311903687385623,14.083793426733624,0.6020417381877315,0.3979582618122685
Shiawassee,2015,3,5458.0,11019.0,6620.0,4399.0,1296708.0,237.57933308904362,117.67928124149196,2.0188713814584096,8.604837701268284,9.307376334487778,14.075339303025155,0.600780470097105,0.399219529902895
Shiawassee,2015,4,5381.0,10875.0,6541.0,4334.0,1277226.0,237.3584835532429,117.44606896551724,2.0209998141609367,8.59062950948942,9.294221855956884,14.060201096646567,0.6014712643678161,0.3985287356321839
Shiawassee,2015,5,5356.0,10803.0,6499.0,4304.0,1268389.0,236.81646751306945,117.41081181153383,2.016990291262136,8.585972706811063,9.287579152316985,14.053258149265615,0.6015921503286125,0.3984078496713876
Shiawassee,2015,6,5303.0,10696.0,6442.0,4254.0,1238214.0,233.49311710352632,115.76421091997008,2.0169715255515746,8.57602797713713,9.27762511878178,14.029180576738932,0.6022812266267764,0.39771877337322364
Shiawassee,2015,7,5228.0,10501.0,6331.0,4170.0,1206038.0,230.68821729150727,114.84982382630226,2.0086074980872226,8.561784074744113,9.259225769705994,14.002851164893928,0.6028949623845348,0.3971050376154652
Shiawassee,2015,8,5235.0,10495.0,6327.0,4168.0,1204878.0,230.15816618911174,114.80495474035254,2.0047755491881567,8.563122123304638,9.258654232254733,14.001888874968012,0.6028585040495474,0.3971414959504526
Shiawassee,2015,9,5164.0,10335.0,6258.0,4077.0,1193228.0,231.06661502711077,115.45505563618771,2.0013555383423705,8.549466751966532,9.24329147211587,13.992172797656485,0.6055152394775036,0.39448476052249637
Shiawassee,2015,10,5144.0,10293.0,6243.0,4050.0,1168915.0,227.2385303265941,113.56407267074711,2.00097200622084,8.545586265917455,9.23921933152656,13.971586526091162,0.6065287088312445,0.39347129116875545
Shiawassee,2015,11,5113.0,10252.0,6228.0,4024.0,1161546.0,227.17504400547622,113.299453765119,2.0050850772540585,8.53954159508,9.235228087483963,13.96526243436878,0.6074912212251268,0.39250877877487317
Shiawassee,2015,12,5057.0,10048.0,6136.0,3912.0,1146360.0,226.68775954122998,114.08837579617834,1.986948783863951,8.528528701079983,9.21512888870798,13.952102263052055,0.6106687898089171,0.3893312101910828
Shiawassee,2016,1,5066.0,10038.0,6162.0,3876.0,1132450.0,223.53928148440585,112.81629806734409,1.9814449269640741,8.53030683056162,9.214133170214879,13.939893985254306,0.6138673042438733,0.38613269575612674
Shiawassee,2016,2,5020.0,9950.0,6104.0,3846.0,1138263.0,226.7456175298805,114.39829145728643,1.9820717131474104,8.521185212685776,9.205327830152639,13.94501397417288,0.6134673366834171,0.3865326633165829
Shiawassee,2016,3,4988.0,9854.0,6054.0,3800.0,1128542.0,226.2514033680834,114.52628374264258,1.975541299117883,8.514790306799927,9.195632743103909,13.936437092092586,0.614369799066369,0.38563020093363104
Shiawassee,2016,4,4925.0,9757.0,6003.0,3754.0,1113848.0,226.1620304568528,114.15886030542175,1.9811167512690355,8.502079553606189,9.18574025510795,13.923331244917497,0.6152505893204878,0.3847494106795121
Shiawassee,2016,5,4894.0,9766.0,5997.0,3769.0,1108260.0,226.45279934613814,113.48146631169364,1.9955046996322028,8.495765244002618,9.186662244621605,13.918301775801421,0.6140692197419619,0.38593078025803806
Shiawassee,2016,6,4876.0,9691.0,5946.0,3745.0,1101198.0,225.84044298605414,113.63099783304096,1.987489745693191,8.492080490601163,9.17895289873455,13.911909236048432,0.6135589722422866,0.38644102775771333
Shiawassee,2016,7,4822.0,9571.0,5872.0,3699.0,1072547.0,222.42783077561177,112.06216696269982,1.9848610535047697,8.480944058741116,9.166492972195906,13.885546751667938,0.6135200083585832,0.3864799916414168
