county,year,month,ok_avg_recip_per_case,ok_avg_per_person,ok_avg_per_case,computed_avg_recip_per_case,computed_avg_per_person,computed_avg_per_case,reported_avg_recip_per_case,reported_avg_per_person,reported_avg_per_case
Alcona,2021,8,True,True,True,1.7432239657631954,225.50327332242225,393.1027104136947,1.74,226.0,393.0
Alcona,2021,9,True,True,True,1.7319884726224783,229.95008319467553,398.27089337175795,1.73,230.0,398.0
Alcona,2021,10,True,True,True,1.7415730337078652,242.8991935483871,423.02668539325845,1.74,243.0,423.0
Alcona,2021,11,True,True,True,1.7669491525423728,239.65707434052757,423.4618644067797,1.77,240.0,423.0
Alcona,2021,12,True,True,True,1.7538461538461538,247.19537480063795,433.5426573426573,1.75,247.0,434.0
Alcona,2022,1,True,True,True,1.780784844384303,242.57522796352583,431.9742895805142,1.78,243.0,432.0
Alcona,2022,2,True,True,True,1.777327935222672,241.03492786636295,428.39811066126856,1.78,241.0,428.0
Alcona,2022,3,True,True,True,1.7949735449735449,240.63006632277083,431.9246031746032,1.79,241.0,432.0
Alcona,2022,4,True,True,True,1.816883116883117,233.23802716225876,423.76623376623377,1.82,233.0,424.0
Alcona,2022,5,True,True,True,1.808618504435995,229.60967063770147,415.27629911280104,1.81,230.0,415.0
Alcona,2022,6,True,True,True,1.8136482939632546,239.26049204052097,433.93438320209975,1.81,239.0,434.0
Alcona,2022,7,True,True,True,1.816137566137566,237.00873998543335,430.4404761904762,1.82,237.0,430.0
Alcona,2022,8,True,True,True,1.8046875,235.14141414141415,424.3567708333333,1.8,235.0,424.0
Alcona,2022,9,True,True,True,1.8102564102564103,239.6515580736544,433.83076923076925,1.81,240.0,434.0
Alcona,2022,10,True,True,True,1.803030303030303,276.14145658263305,497.89141414141415,1.8,276.14,497.89
Alcona,2022,11,True,True,True,1.7870485678704857,268.190243902439,479.2689912826899,1.79,268.19,479.27
Alcona,2022,12,True,True,True,1.7776412776412776,265.2156185210781,471.45823095823096,1.78,265.22,471.46
Alcona,2023,1,True,True,True,1.7794117647058822,261.89669421487605,466.0220588235294,1.78,261.9,466.02
Alcona,2023,2,True,True,True,1.7826617826617828,266.73150684931505,475.4920634920635,1.78,266.73,475.49
Alcona,2023,3,True,True,True,1.7707317073170732,154.5103305785124,273.59634146341466,1.77,154.51,273.6
Alcona,2023,4,True,True,True,1.7919708029197081,146.2695179904956,262.11070559610704,1.79,146.27,262.11
Alcona,2023,5,True,True,True,1.7753086419753086,149.95410292072322,266.2148148148148,1.78,149.95,266.21
Alcona,2023,6,True,True,True,1.769811320754717,148.65742714996446,263.0955974842767,1.77,148.66,263.1
Alcona,2023,7,True,True,True,1.7654476670870114,148.04714285714286,261.36948297604033,1.77,148.05,261.37
Alcona,2023,8,True,True,True,1.7570332480818414,150.1004366812227,263.7314578005115,1.76,150.1,263.73
Alcona,2023,9,True,True,True,1.7371134020618557,150.92655786350147,262.1765463917526,1.74,150.93,262.18
Alcona,2023,10,True,True,True,1.759897828863346,160.41872278664732,282.3205619412516,1.76,160.0,282.0
Alcona,2023,11,True,True,True,1.7629533678756477,160.69875091844233,283.30440414507774,1.76,161.0,283.0
Alcona,2023,12,True,True,True,1.7611749680715199,161.8723712835388,285.0855683269476,1.76,162.0,285.0
Alcona,2024,1,True,True,True,1.7637997432605905,158.20887918486173,279.0487804878049,1.76,158.0,279.0
Alcona,2024,2,True,True,True,1.7380952380952381,158.56308579668348,275.59774436090225,1.74,159.0,276.0
Alcona,2024,3,True,True,True,1.7415307402760352,157.52881844380403,274.34127979924716,1.74,158.0,274.0
Alcona,2024,4,True,True,True,1.7572327044025158,156.44810307802433,274.91572327044025,1.76,156.0,275.0
Alcona,2024,5,True,True,True,1.7305236270753512,159.12915129151293,275.37675606641125,1.73,159.0,275.0
Alcona,2024,6,True,True,True,1.7512755102040816,158.99417334304442,278.4426020408163,1.75,159.0,278.0
Alcona,2024,7,True,True,True,1.759235668789809,157.58146270818247,277.2229299363057,1.76,158.0,277.0
Alcona,2024,8,True,True,True,1.7506297229219143,156.39496402877697,273.7896725440806,1.75,156.0,274.0
Alcona,2024,9,True,True,True,1.7462686567164178,155.78561253561253,272.04353233830847,1.75,156.0,272.0
Alcona,2024,10,True,True,True,1.774718397997497,153.94569816643158,273.2102628285357,1.77,154.0,273.0
Alcona,2024,11,True,True,True,1.7720403022670026,159.74413646055436,283.07304785894206,1.77,160.0,283.0
Alcona,2024,12,True,True,True,1.7715355805243447,160.9570119802678,285.14107365792756,1.77,161.0,285.0
Alcona,2025,1,True,True,True,1.7641395908543922,158.12073669849931,278.9470517448857,1.76,158.0,279.0
Alcona,2025,2,True,True,True,1.7463592233009708,159.9221681723419,279.28155339805824,1.75,160.0,279.0
Alcona,2025,3,True,True,True,1.7503059975520197,160.92307692307693,281.6646266829865,1.75,161.0,282.0
Alcona,2025,4,True,True,True,1.7542997542997543,161.48529411764707,283.2936117936118,1.75,161.0,283.0
Alcona,2025,5,True,True,True,1.758830694275274,157.99861495844874,277.89281364190015,1.76,158.0,278.0
Alcona,2025,6,True,True,True,1.7769516728624535,159.18479776847977,282.8636926889715,1.78,159.0,283.0
Alcona,2025,7,True,True,True,1.7642679900744418,159.73488045007034,281.8151364764268,1.76,160.0,282.0
Alcona,2025,8,True,True,True,1.7687576875768758,160.5931849791377,284.05043050430504,1.77,161.0,284.0
Alcona,2025,9,True,True,True,1.7739130434782608,156.41666666666666,277.4695652173913,1.77,156.0,277.0
Alcona,2025,10,True,True,True,1.7519280205655527,162.74761555392516,285.12210796915167,1.75,163.0,285.0
Alcona,2025,11,True,True,True,1.7650130548302871,165.22707100591717,291.6279373368146,1.77,165.0,292.0
Alcona,2025,12,True,True,True,1.7768817204301075,159.51512859304086,283.43951612903226,1.78,160.0,283.0
Alger,2014,10,True,True,True,1.8846815834767643,112.04657534246576,211.1721170395869,1.88,112.0,211.0
Alger,2014,11,True,True,True,1.9136442141623489,112.39801444043322,215.08981001727116,1.91,112.0,215.0
Alger,2014,12,True,True,True,1.8970840480274442,112.45388788426763,213.3344768439108,1.9,112.0,213.0
Alger,2015,1,True,True,True,1.897391304347826,110.96058661778186,210.53565217391304,1.9,111.0,211.0
Alger,2015,2,True,True,True,1.8877192982456141,112.73327137546468,212.80877192982456,1.89,113.0,213.0
Alger,2015,3,True,True,True,1.8991304347826088,110.07417582417582,209.04521739130433,1.9,110.0,209.0
Alger,2015,4,True,True,True,1.8959435626102292,110.79720930232558,210.0652557319224,1.9,111.0,210.0
Alger,2015,5,True,True,True,1.8686006825938566,111.05022831050228,207.50853242320818,1.87,111.0,208.0
Alger,2015,6,True,True,True,1.8767361111111112,111.06475485661424,208.43923611111111,1.88,111.0,208.0
Alger,2015,7,True,True,True,1.8718861209964412,107.31368821292776,200.87900355871886,1.87,107.0,201.0
Alger,2015,8,True,True,True,1.8906810035842294,103.47867298578198,195.6451612903226,1.89,103.0,196.0
Alger,2015,9,True,True,True,1.8698884758364311,106.83300198807157,199.76579925650557,1.87,107.0,200.0
Alger,2015,10,True,True,True,1.8248587570621468,100.85242518059856,184.04143126177024,1.82,101.0,184.0
Alger,2015,11,True,True,True,1.8304761904761904,101.474505723205,185.74666666666667,1.83,101.0,186.0
Alger,2015,12,True,True,True,1.870722433460076,103.7520325203252,194.0912547528517,1.87,104.0,194.0
Alger,2016,1,True,True,True,1.9318181818181819,102.78235294117647,198.5568181818182,1.93,103.0,199.0
Alger,2016,2,True,True,True,1.9379699248120301,106.71290009699321,206.8063909774436,1.94,107.0,207.0
Alger,2016,3,True,True,True,1.9202334630350195,105.86423505572442,203.284046692607,1.92,106.0,203.0
Alger,2016,4,True,True,True,1.91793893129771,109.63084577114428,210.26526717557252,1.92,110.0,210.0
Alger,2016,5,True,True,True,1.9182879377431907,111.69371196754564,214.26070038910507,1.92,112.0,214.0
Alger,2016,6,True,True,True,1.916342412451362,107.45482233502538,205.92023346303503,1.92,107.0,206.0
Alger,2016,7,True,True,True,1.8661257606490873,105.24565217391304,196.40162271805275,1.87,105.0,196.0
Alger,2016,8,True,True,True,1.8651452282157677,102.04783092324806,190.33402489626556,1.87,102.0,190.0
Alger,2016,9,True,True,True,1.8224101479915433,98.13457076566125,178.8414376321353,1.82,98.0,179.0
Alger,2016,10,True,True,True,1.7846481876332623,96.96535244922342,173.04904051172707,1.78,97.0,173.0
Alger,2016,11,True,True,True,1.8098290598290598,97.15938606847698,175.84188034188034,1.81,97.0,176.0
Alger,2016,12,True,True,True,1.825263157894737,97.50519031141869,177.97263157894736,1.83,98.0,178.0
Alger,2017,1,True,True,True,1.8333333333333333,98.37629459148447,180.35654008438817,1.83,98.0,180.0
Alger,2017,2,True,True,True,1.8451882845188285,99.6859410430839,183.93933054393307,1.85,100.0,184.0
Alger,2017,3,True,True,True,1.828512396694215,100.42598870056497,183.6301652892562,1.83,100.0,184.0
Alger,2017,4,True,True,True,1.852,99.13390928725703,183.596,1.85,99.0,184.0
Alger,2017,5,True,True,True,1.8504098360655739,99.3687707641196,183.87295081967213,1.85,99.0,184.0
Alger,2017,6,True,True,True,1.8400809716599191,97.41584158415841,179.25303643724698,1.84,97.0,179.0
Alger,2017,7,True,True,True,1.8309278350515463,100.2195945945946,183.49484536082474,1.83,100.0,183.0
Alger,2017,8,True,True,True,1.7923728813559323,103.44326241134752,185.40889830508473,1.79,103.0,185.0
Alger,2017,9,True,True,True,1.8195652173913044,102.66069295101553,186.79782608695652,1.82,103.0,187.0
Alger,2017,10,True,True,True,1.8187633262260128,103.936694021102,189.0362473347548,1.82,104.0,189.0
Alger,2017,11,True,True,True,1.858649789029536,99.87514188422247,185.63291139240508,1.86,100.0,186.0
Alger,2017,12,True,True,True,1.8385744234800838,102.68415051311288,188.79245283018867,1.84,103.0,189.0
Alger,2018,1,True,True,True,1.8118393234672305,103.32788798133022,187.2135306553911,1.81,103.0,187.0
Alger,2018,2,True,True,True,1.8482328482328483,102.59955005624298,189.62785862785861,1.85,103.0,190.0
Alger,2018,3,True,True,True,1.8259023354564756,100.71976744186047,183.9044585987261,1.83,101.0,184.0
Alger,2018,4,True,True,True,1.8004338394793926,99.9855421686747,180.0173535791757,1.8,100.0,180.0
Alger,2018,5,True,True,True,1.8168103448275863,102.68920521945434,186.5668103448276,1.82,103.0,187.0
Alger,2018,6,True,True,True,1.8246753246753247,104.28944246737841,190.2943722943723,1.82,104.0,190.0
Alger,2018,7,True,True,True,1.8106382978723403,104.09753231492363,188.48297872340424,1.81,104.0,188.0
Alger,2018,8,True,True,True,1.7802197802197801,102.3962962962963,182.28791208791208,1.78,102.0,182.0
Alger,2018,9,True,True,True,1.7736720554272518,101.42447916666667,179.89376443418013,1.77,101.0,180.0
Alger,2018,10,True,True,True,1.775656324582339,100.26344086021506,178.03341288782815,1.78,100.0,178.0
Alger,2018,11,True,True,True,1.751219512195122,108.17130919220055,189.43170731707318,1.75,108.0,189.0
Alger,2018,12,True,True,True,1.7853658536585366,104.5860655737705,186.72439024390243,1.79,105.0,187.0
Alger,2019,1,True,True,True,1.7716346153846154,104.87788331071913,185.80528846153845,1.77,105.0,186.0
Alger,2019,2,True,True,True,1.8096385542168674,104.10386151797603,188.39036144578313,1.81,104.0,188.0
Alger,2019,3,True,True,True,1.7966507177033493,105.86551264980027,190.20334928229664,1.8,106.0,190.0
Alger,2019,4,True,True,True,1.7980535279805352,105.07171853856563,188.92457420924575,1.8,105.0,189.0
Alger,2019,5,True,True,True,1.8366834170854272,103.66894664842681,190.4070351758794,1.84,104.0,190.0
Alger,2019,6,True,True,True,1.8278481012658228,104.35457063711911,190.74430379746835,1.83,104.0,191.0
Alger,2019,7,True,True,True,1.816793893129771,107.13305322128852,194.6386768447837,1.82,107.0,195.0
Alger,2019,8,True,True,True,1.7959183673469388,101.28835227272727,181.90561224489795,1.8,101.0,182.0
Alger,2019,9,True,True,True,1.7984496124031009,99.5919540229885,179.11111111111111,1.8,100.0,179.0
Alger,2019,10,True,True,True,1.806282722513089,95.81884057971014,173.0759162303665,1.81,96.0,173.0
Alger,2019,11,True,True,True,1.8706199460916442,92.76945244956772,173.53638814016173,1.87,93.0,174.0
Alger,2019,12,True,True,True,1.8445595854922279,96.82022471910112,178.59067357512953,1.84,97.0,179.0
Alger,2020,1,True,True,True,1.8316062176165804,96.19519094766619,176.1917098445596,1.83,96.0,176.0
Alger,2020,2,True,True,True,1.8284960422163588,101.52813852813853,185.6437994722955,1.83,102.0,186.0
Alger,2020,3,True,True,True,1.843520782396088,163.91114058355438,302.17359413202934,1.84,164.0,302.0
Alger,2020,4,True,True,True,1.8768267223382047,159.34149054505005,299.0563674321503,1.88,159.0,299.0
Alger,2020,5,True,True,True,1.887525562372188,173.23510292524378,326.98568507157466,1.89,173.0,327.0
Alger,2020,6,True,True,True,1.755656108597285,178.659793814433,313.6651583710407,1.76,179.0,314.0
Alger,2020,7,True,True,True,1.6797066014669926,177.26783114992722,297.7579462102689,1.68,177.0,298.0
Alger,2020,8,True,True,True,1.688279301745636,176.59527326440178,298.142144638404,1.69,177.0,298.0
Alger,2020,9,True,True,True,1.7254408060453401,168.54452554744526,290.81360201511336,1.73,169.0,291.0
Alger,2020,10,True,True,True,1.7538071065989849,178.2547033285094,312.6243654822335,1.75,178.0,313.0
Alger,2020,11,True,True,True,1.7741935483870968,178.24195804195804,316.2357320099256,1.77,178.0,316.0
Alger,2020,12,True,True,True,1.8086124401913874,173.72354497354496,314.19856459330146,1.81,174.0,314.0
Alger,2021,1,True,True,True,1.785024154589372,207.8660351826793,371.04589371980677,1.79,208.0,371.0
Alger,2021,2,True,True,True,1.7975609756097561,210.68385345997285,378.7170731707317,1.8,211.0,379.0
Alger,2021,3,True,True,True,1.771712158808933,207.41456582633054,367.4789081885856,1.77,207.0,367.0
Alger,2021,4,True,True,True,1.7763819095477387,206.5021216407355,366.82663316582915,1.78,207.0,367.0
Alger,2021,5,True,True,True,1.8024691358024691,225.57808219178082,406.59753086419755,1.8,226.0,407.0
Alger,2021,6,True,True,True,1.7747524752475248,198.52440725244074,352.33168316831683,1.77,199.0,352.0
Alger,2021,7,True,True,True,1.7619047619047619,227.5049786628734,400.8421052631579,1.76,228.0,401.0
Alger,2021,8,True,True,True,1.7930174563591021,224.3643949930459,402.28927680798006,1.79,224.0,402.0
Alger,2021,9,True,True,True,1.765,225.56798866855524,398.1275,1.77,226.0,398.0
Alger,2021,10,True,True,True,1.7408312958435208,240.80196629213484,419.1955990220049,1.74,241.0,419.0
Alger,2021,11,True,True,True,1.7463414634146341,237.21368715083798,414.2560975609756,1.75,237.0,414.0
Alger,2021,12,True,True,True,1.7777777777777777,239.82608695652175,426.35748792270533,1.78,240.0,426.0
Alger,2022,1,True,True,True,1.7814726840855106,237.94933333333333,423.9002375296912,1.78,238.0,424.0
Alger,2022,2,True,True,True,1.7619047619047619,240.85,424.3547619047619,1.76,241.0,424.0
Alger,2022,3,True,True,True,1.7757009345794392,243.32368421052632,432.0700934579439,1.78,243.0,432.0
Alger,2022,4,True,True,True,1.7955555555555556,230.94306930693068,414.6711111111111,1.8,231.0,415.0
Alger,2022,5,True,True,True,1.7897091722595078,227.96125,407.98434004474274,1.79,228.0,408.0
Alger,2022,6,True,True,True,1.7873831775700935,239.64575163398692,428.33878504672896,1.79,240.0,428.0
Alger,2022,7,True,True,True,1.8009478672985781,241.075,434.16350710900474,1.8,241.0,434.0
Alger,2022,8,True,True,True,1.7820823244552058,231.30298913043478,412.2009685230024,1.78,231.0,412.0
Alger,2022,9,True,True,True,1.7936117936117937,233.56575342465754,418.92628992628994,1.79,234.0,419.0
Alger,2022,10,True,True,True,1.812807881773399,277.26494565217394,502.628078817734,1.81,277.26,502.63
Alger,2022,11,True,True,True,1.795774647887324,260.281045751634,467.40610328638496,1.8,260.28,467.41
Alger,2022,12,True,True,True,1.8018433179723503,262.89130434782606,473.6889400921659,1.8,262.89,473.69
Alger,2023,1,True,True,True,1.7787810383747178,263.6395939086294,468.9571106094808,1.78,263.64,468.96
Alger,2023,2,True,True,True,1.7922374429223744,265.6127388535032,476.041095890411,1.79,265.61,476.04
Alger,2023,3,True,True,True,1.8251748251748252,147.8339719029374,269.8228438228438,1.83,147.83,269.82
Alger,2023,4,True,True,True,1.8129330254041571,144.22547770700638,261.47113163972284,1.81,144.23,261.47
Alger,2023,5,True,True,True,1.8156682027649769,145.9796954314721,265.05069124423966,1.82,145.98,265.05
Alger,2023,6,True,True,True,1.802784222737819,148.56113256113255,267.8236658932715,1.8,148.56,267.82
Alger,2023,7,True,True,True,1.7986111111111112,147.66280566280565,265.587962962963,1.8,147.66,265.59
Alger,2023,8,True,True,True,1.7919621749408983,146.10686015831135,261.8179669030733,1.79,146.11,261.82
Alger,2023,9,True,True,True,1.79136690647482,144.29451137884874,258.484412470024,1.79,144.29,258.48
Alger,2023,10,True,True,True,1.7506112469437654,160.24581005586592,280.5281173594132,1.75,160.0,281.0
Alger,2023,11,True,True,True,1.7902439024390244,158.17029972752044,283.16341463414636,1.79,158.0,283.0
Alger,2023,12,True,True,True,1.788968824940048,163.68900804289544,292.8345323741007,1.79,164.0,293.0
Alger,2024,1,True,True,True,1.7904761904761906,154.53590425531914,276.6928571428571,1.79,155.0,277.0
Alger,2024,2,True,True,True,1.7919621749408983,157.24538258575197,281.77777777777777,1.79,157.0,282.0
Alger,2024,3,True,True,True,1.8130841121495327,155.13788659793815,281.27803738317755,1.81,155.0,281.0
Alger,2024,4,True,True,True,1.7647058823529411,158.67066666666668,280.0070588235294,1.76,159.0,280.0
Alger,2024,5,True,True,True,1.7595238095238095,163.66305818673882,287.9690476190476,1.76,164.0,288.0
Alger,2024,6,True,True,True,1.7684964200477327,161.71120107962213,285.9856801909308,1.77,162.0,286.0
Alger,2024,7,True,True,True,1.7777777777777777,160.35505319148936,285.0756501182033,1.78,160.0,285.0
Alger,2024,8,True,True,True,1.7961630695443644,155.0667556742323,278.52517985611513,1.8,155.0,279.0
Alger,2024,9,True,True,True,1.791866028708134,156.4712950600801,280.3755980861244,1.79,156.0,280.0
Alger,2024,10,True,True,True,1.8229665071770336,156.16404199475065,284.6818181818182,1.82,156.0,285.0
Alger,2024,11,True,True,True,1.8141176470588236,155.90012970168613,282.8211764705882,1.81,156.0,283.0
Alger,2024,12,True,True,True,1.8529411764705883,159.2148962148962,295.0158371040724,1.85,159.0,295.0
Alger,2025,1,True,True,True,1.8419864559819412,158.98651960784315,292.8510158013544,1.84,159.0,293.0
Alger,2025,2,True,True,True,1.8177777777777777,159.73471882640587,290.3622222222222,1.82,160.0,290.0
Alger,2025,3,True,True,True,1.821978021978022,156.72738238841978,285.55384615384617,1.82,157.0,286.0
Alger,2025,4,True,True,True,1.8359550561797753,160.00979192166463,293.77078651685395,1.84,160.0,294.0
Alger,2025,5,True,True,True,1.8318181818181818,155.5012406947891,284.85,1.83,156.0,285.0
Alger,2025,6,True,True,True,1.8196347031963471,156.6624843161857,285.06849315068496,1.82,157.0,285.0
Alger,2025,7,True,True,True,1.7852028639618138,164.40508021390374,293.49642004773267,1.79,164.0,293.0
Alger,2025,8,True,True,True,1.7703703703703704,162.24825662482567,287.2395061728395,1.77,162.0,287.0
Alger,2025,9,True,True,True,1.769041769041769,161.4777777777778,285.66093366093367,1.77,161.0,286.0
Alger,2025,10,True,True,True,1.7595907928388748,159.32703488372093,280.35038363171356,1.76,159.0,280.0
Alger,2025,11,True,True,True,1.718918918918919,164.2814465408805,282.3864864864865,1.72,164.0,282.0
Alger,2025,12,True,True,True,1.7642487046632125,160.66079295154185,283.44559585492226,1.76,161.0,283.0
Allegan,2014,10,True,True,True,2.1513413193858613,114.66002666457533,246.67285304538552,2.15,115.0,247.0
Allegan,2014,11,True,True,True,2.146746575342466,113.99425699928213,244.7167808219178,2.15,114.0,245.0
Allegan,2014,12,True,True,True,2.1523053013296494,113.56747432605906,244.43187705059574,2.15,114.0,244.0
Allegan,2015,1,True,True,True,2.140234306696975,112.45833333333333,240.68718307396398,2.14,112.0,241.0
Allegan,2015,2,True,True,True,2.1457787100157315,113.23957315086348,242.9870651983919,2.15,113.0,243.0
Allegan,2015,3,True,True,True,2.1543624161073827,113.61518281685522,244.7682797598022,2.15,114.0,245.0
Allegan,2015,4,True,True,True,2.153088630259624,114.09546777546778,245.65765443151298,2.15,114.0,246.0
Allegan,2015,5,True,True,True,2.1383455948322267,114.30519426030041,244.42400861295533,2.14,114.0,244.0
Allegan,2015,6,True,True,True,2.1562952243125904,112.02575503355705,241.5606005788712,2.16,112.0,242.0
Allegan,2015,7,True,True,True,2.1461162411732753,112.68008099215389,241.82455187398153,2.15,113.0,242.0
Allegan,2015,8,True,True,True,2.158799853640688,112.44550847457627,242.74734723746798,2.16,112.0,243.0
Allegan,2015,9,True,True,True,2.156024430871738,111.47489054854493,240.34258745141588,2.16,111.0,240.0
Allegan,2015,10,True,True,True,2.1520806120544878,109.89560391918842,236.50419854450456,2.15,110.0,237.0
Allegan,2015,11,True,True,True,2.1540626759241883,109.73978569561808,236.38637643085008,2.15,110.0,236.0
Allegan,2015,12,True,True,True,2.149675448644521,108.57300177619894,233.3967163039328,2.15,109.0,233.0
Allegan,2016,1,True,True,True,2.139942802669209,108.78902352102637,232.80228789323164,2.14,109.0,233.0
Allegan,2016,2,True,True,True,2.1406220186987217,110.0172920937695,235.50543789353176,2.14,110.0,236.0
Allegan,2016,3,True,True,True,2.137950882578665,109.63573543928923,234.3958173445894,2.14,110.0,234.0
Allegan,2016,4,True,True,True,2.1332173240525907,110.30898214447566,235.31303170920341,2.13,110.0,235.0
Allegan,2016,5,True,True,True,2.1254125412541254,110.24789915966386,234.32226752086973,2.13,110.0,234.0
Allegan,2016,6,True,True,True,2.119158878504673,110.04878721058435,233.21086448598132,2.12,110.0,233.0
Allegan,2016,7,True,True,True,2.130832037325039,108.27013958580422,230.70548211508554,2.13,108.0,231.0
Allegan,2016,8,True,True,True,2.1244862008220786,108.29122903998525,230.06322176551186,2.12,108.0,230.0
Allegan,2016,9,True,True,True,2.113876911015288,107.69596662030598,227.65601724813797,2.11,108.0,228.0
Allegan,2016,10,True,True,True,2.1187845303867405,107.65561557086981,228.09905288082084,2.12,108.0,228.0
Allegan,2016,11,True,True,True,2.100419245358355,107.56211386750309,225.9255340387303,2.1,108.0,226.0
Allegan,2016,12,True,True,True,2.101281269066504,107.3397212543554,225.5509456985967,2.1,107.0,226.0
Allegan,2017,1,True,True,True,2.0929095354523226,107.46670560747664,224.91809290953546,2.09,107.0,225.0
Allegan,2017,2,True,True,True,2.0947281713344315,108.90247738891074,228.12108731466228,2.09,109.0,228.0
Allegan,2017,3,True,True,True,2.1010016694490816,109.29837107667859,229.63606010016696,2.1,109.0,230.0
Allegan,2017,4,True,True,True,2.093367131389945,109.06316851664985,228.30925221799745,2.09,109.0,228.0
Allegan,2017,5,True,True,True,2.087633262260128,109.77356756204678,229.16695095948828,2.09,110.0,229.0
Allegan,2017,6,True,True,True,2.0881094952951242,108.96190086030316,227.52437981180495,2.09,109.0,228.0
Allegan,2017,7,True,True,True,2.0863907849829353,108.7696554544525,226.93600682593856,2.09,109.0,227.0
Allegan,2017,8,True,True,True,2.078706658157839,113.23352435530086,235.3792810040417,2.08,113.0,235.0
Allegan,2017,9,True,True,True,2.0801724137931035,113.26409034397017,235.60883620689654,2.08,113.0,236.0
Allegan,2017,10,True,True,True,2.0718588640275386,114.14579439252337,236.49397590361446,2.07,114.0,236.0
Allegan,2017,11,True,True,True,2.0739299610894943,112.74859287054409,233.8326848249027,2.07,113.0,234.0
Allegan,2017,12,True,True,True,2.0768391180964856,114.53941559806601,237.87993887797424,2.08,115.0,238.0
Allegan,2018,1,True,True,True,2.075109170305677,112.82417929292929,234.12248908296942,2.08,113.0,234.0
Allegan,2018,2,True,True,True,2.0843214756258233,113.21365360303413,235.97364953886694,2.08,113.0,236.0
Allegan,2018,3,True,True,True,2.0745936317078604,112.86068476977567,234.14005789356492,2.07,113.0,234.0
Allegan,2018,4,True,True,True,2.052513966480447,113.03669025585194,232.00938547486032,2.05,113.0,232.0
Allegan,2018,5,True,True,True,2.0615974729241877,111.160774871402,229.1687725631769,2.06,111.0,229.0
Allegan,2018,6,True,True,True,2.072055427251732,108.1187026304057,224.02794457274825,2.07,108.0,224.0
Allegan,2018,7,True,True,True,2.0655509065550905,109.89309025433266,226.98977219897722,2.07,110.0,227.0
Allegan,2018,8,True,True,True,2.0736052508204406,109.27650915668099,226.59634317862165,2.07,109.0,227.0
Allegan,2018,9,True,True,True,2.057991513437058,107.31328751431845,220.84983498349834,2.06,107.0,221.0
Allegan,2018,10,True,True,True,2.0540995431594133,108.53681376565609,222.9454195720125,2.05,109.0,223.0
Allegan,2018,11,True,True,True,2.029138099902057,108.72619765898395,220.62047012732614,2.03,109.0,221.0
Allegan,2018,12,True,True,True,2.0439048319843023,108.6951878075123,222.1626195732156,2.04,109.0,222.0
Allegan,2019,1,True,True,True,2.0332506203473946,105.86990480839638,215.26004962779157,2.03,106.0,215.0
Allegan,2019,2,True,True,True,2.0323456790123458,107.29133762604786,218.0530864197531,2.03,107.0,218.0
Allegan,2019,3,True,True,True,2.0320656226696494,107.8851376146789,219.2296793437733,2.03,108.0,219.0
Allegan,2019,4,True,True,True,2.030454318522217,108.50467174821736,220.3137793310035,2.03,109.0,220.0
Allegan,2019,5,True,True,True,2.0320080020005,107.98634014275166,219.4291072768192,2.03,108.0,219.0
Allegan,2019,6,True,True,True,2.0386363636363636,108.07159668029233,220.31868686868688,2.04,108.0,220.0
Allegan,2019,7,True,True,True,2.04012036108325,109.16359390363814,222.7068706118355,2.04,109.0,223.0
Allegan,2019,8,True,True,True,2.0312185297079557,109.3159395141299,222.04456193353474,2.03,109.0,222.0
Allegan,2019,9,True,True,True,2.0288461538461537,107.63394861561487,218.37272267206478,2.03,108.0,218.0
Allegan,2019,10,True,True,True,2.017059708981435,107.43606965174129,216.70496738585047,2.02,107.0,217.0
Allegan,2019,11,True,True,True,2.0141521354561536,109.27867001254705,220.10386656557998,2.01,109.0,220.0
Allegan,2019,12,True,True,True,2.0201672405312348,107.61176040905771,217.39375307427446,2.02,108.0,217.0
Allegan,2020,1,True,True,True,2.0145032632342277,107.33441324694024,216.22552574329225,2.01,107.0,216.0
Allegan,2020,2,True,True,True,2.010250297973778,108.54867781335231,218.21001191895112,2.01,109.0,218.0
Allegan,2020,3,True,True,True,2.0251402918069585,162.72112613611174,329.5331088664422,2.03,163.0,330.0
Allegan,2020,4,True,True,True,2.0798984176596993,156.7050812435428,325.9306505176792,2.08,157.0,326.0
Allegan,2020,5,True,True,True,2.080784766301212,169.0311517840636,351.7174456626274,2.08,169.0,352.0
Allegan,2020,6,True,True,True,1.9947423764458465,170.28170795993674,339.6681388012618,1.99,170.0,340.0
Allegan,2020,7,True,True,True,1.9438987120716,171.23593486805166,332.86531325038203,1.94,171.0,333.0
Allegan,2020,8,True,True,True,1.9511328298533985,167.95195810564664,327.6965792980897,1.95,168.0,328.0
Allegan,2020,9,True,True,True,1.962588028169014,166.27887418703745,326.33692781690144,1.96,166.0,326.0
Allegan,2020,10,True,True,True,1.9701199563794984,175.06653382043618,344.9020719738277,1.97,175.0,345.0
Allegan,2020,11,True,True,True,1.9912969645510508,175.59428632341968,349.6603693483337,1.99,176.0,350.0
Allegan,2020,12,True,True,True,2.000416319733555,175.42747138397502,350.9279766860949,2.0,175.0,351.0
Allegan,2021,1,True,True,True,2.009289843104872,202.20713038117745,406.2927332782824,2.01,202.0,406.0
Allegan,2021,2,True,True,True,2.0133305988515175,203.28043190384028,409.2707136997539,2.01,203.0,409.0
Allegan,2021,3,True,True,True,2.0127677100494235,203.3133824432167,409.2226112026359,2.01,203.0,409.0
