county,id_num,year,month,t,G,treated,Recipients,log_recip,participation_rate,labor_force,unemployment_rate,Cases,Payments
Baraga,7,2019,7,24235,24223,0,864,6.762729506931879,0.25138201920279313,3437,6.5,474,97380
Baraga,7,2019,8,24236,24223,0,846,6.741700694652055,0.24831229820956857,3407,5.9,468,95246
Baraga,7,2019,9,24237,24223,0,839,6.733401891837359,0.2566534108289997,3269,4.6,462,94615
Baraga,7,2019,10,24238,24223,0,845,6.740519359606223,0.25793650793650796,3276,4.2,472,95850
Baraga,7,2019,11,24239,24223,0,854,6.75110146893676,0.26060421116875193,3277,4.8,472,94762
Baraga,7,2019,12,24240,24223,0,905,6.80903930604298,0.27490886998784936,3292,6.7,495,100504
Barry,8,2016,10,24202,24217,0,4981,8.513586695822125,0.17507908611599296,28450,3.8,2538,546089
Barry,8,2016,11,24203,24217,0,4921,8.501470230951002,0.17174466897009039,28653,3.6,2507,534869
Barry,8,2016,12,24204,24217,0,4866,8.490233009833455,0.17013986013986013,28600,4,2469,529499
Barry,8,2017,1,24205,24217,0,4901,8.497398564088058,0.17052887961029922,28740,4.9,2494,524718
Barry,8,2017,2,24206,24217,0,4850,8.486940148245216,0.16800609671608702,28868,4.9,2473,525883
Barry,8,2017,3,24207,24217,0,4738,8.463581421967588,0.16428571428571428,28840,4.4,2458,513653
Barry,8,2017,4,24208,24217,0,4622,8.438799123988225,0.16062554300608167,28775,3.6,2401,501672
Barry,8,2017,5,24209,24217,0,4603,8.434680769841773,0.15874603393571526,28996,3.7,2386,497537
Barry,8,2017,6,24210,24217,0,4496,8.411165786770708,0.15390408379830897,29213,4.2,2350,484646
Barry,8,2017,7,24211,24217,0,4479,8.40737832540903,0.1537695687997803,29128,5,2354,490107
Barry,8,2017,8,24212,24217,0,4473,8.406038142050075,0.15453446191051995,28945,4.7,2328,509639
Barry,8,2017,9,24213,24217,0,4442,8.399085102935908,0.15420933865648326,28805,4,2311,510342
Barry,8,2017,10,24214,24217,0,4499,8.411832675758411,0.1564053537284895,28765,3.5,2316,506658
Barry,8,2017,11,24215,24217,0,4520,8.416488487294606,0.1556849102745152,29033,3.5,2330,506338
Barry,8,2017,12,24216,24217,0,4463,8.403800504061147,0.15409315333356352,28963,4.1,2306,501198
Barry,8,2018,1,24217,24217,1,4527,8.41803561988302,0.15576506210645838,29063,4.7,2302,500688
Barry,8,2018,2,24218,24217,1,4450,8.400884069015854,0.15162873108900096,29348,4.6,2271,497220
Barry,8,2018,3,24219,24217,1,4392,8.38776764397578,0.14908350305498982,29460,4.3,2246,489828
Barry,8,2018,4,24220,24217,1,4279,8.361708288575842,0.1455343173933746,29402,3.6,2192,473283
Barry,8,2018,5,24221,24217,1,4245,8.353732642263202,0.14332984434615254,29617,3.4,2171,468598
Barry,8,2018,6,24222,24217,1,4120,8.323851131338817,0.1385479369136093,29737,3.8,2099,444348
Barry,8,2018,7,24223,24217,1,4061,8.30943074214033,0.13767501779842015,29497,4.1,2078,447909
Barry,8,2018,8,24224,24217,1,4151,8.331345424845724,0.14252849883257795,29124,3.4,2115,458525
Barry,8,2018,9,24225,24217,1,4128,8.32579052588609,0.14217813597850795,29034,3.2,2107,457484
Barry,8,2018,10,24226,24217,1,4179,8.338066525518801,0.1430625449317038,29211,3,2117,466672
Barry,8,2018,11,24227,24217,1,4199,8.34283980427146,0.14267753992524634,29430,2.8,2124,453948
Barry,8,2018,12,24228,24217,1,4176,8.337348564497175,0.14215686274509803,29376,3.7,2116,449576
Barry,8,2019,1,24229,24217,1,4100,8.31898612539206,0.13962199897837563,29365,4.2,2074,440972
Barry,8,2019,2,24230,24217,1,4153,8.331827004436057,0.1406461663505825,29528,4.2,2099,442020
Barry,8,2019,3,24231,24217,1,4103,8.319717386850606,0.1385774115104026,29608,4.4,2074,436828
Barry,8,2019,4,24232,24217,1,4085,8.315321775377567,0.13895030443212353,29399,3.4,2085,438406
Barry,8,2019,5,24233,24217,1,4077,8.3133619511344,0.13730508874145422,29693,3.4,2070,432528
Barry,8,2019,6,24234,24217,1,4052,8.307212626628308,0.13581819400683784,29834,3.9,2059,425834
Barry,8,2019,7,24235,24217,1,4044,8.305236829492593,0.1367926123871055,29563,4.4,2055,437111
Barry,8,2019,8,24236,24217,1,3993,8.29254851397576,0.13559034262623518,29449,3.7,2037,432476
Barry,8,2019,9,24237,24217,1,3945,8.28045768658256,0.1350102669404517,29220,3.1,2021,424830
Barry,8,2019,10,24238,24217,1,4053,8.307459327011946,0.1382710152838428,29312,2.7,2057,422534
Barry,8,2019,11,24239,24217,1,4025,8.300528606199737,0.1353350593456844,29741,2.6,2048,423801
Barry,8,2019,12,24240,24217,1,4106,8.320448113956559,0.13843560350640594,29660,3.2,2088,441651
Bay,9,2016,10,24202,24223,0,16086,9.685766771390307,0.31824476714280064,50546,4.8,8896,1811519
Bay,9,2016,11,24203,24223,0,15997,9.680218993408767,0.31291199655732255,51123,4.6,8818,1796826
Bay,9,2016,12,24204,24223,0,15932,9.67614770909051,0.31623660182612146,50380,5.4,8811,1792776
Bay,9,2017,1,24205,24223,0,15919,9.675331459398373,0.3151216422194509,50517,6.7,8786,1788229
Bay,9,2017,2,24206,24223,0,15940,9.676649685633647,0.3168797089636801,50303,6.8,8813,1816072
Bay,9,2017,3,24207,24223,0,15814,9.66871413573975,0.3155668189890847,50113,6,8764,1800468
Bay,9,2017,4,24208,24223,0,15636,9.65739517984351,0.31251374093098555,50033,5.2,8663,1786345
Bay,9,2017,5,24209,24223,0,15576,9.653550746326605,0.31178189679330637,49958,5.3,8610,1774295
Bay,9,2017,6,24210,24223,0,15441,9.64484634886876,0.3062110815848967,50426,5.6,8566,1743726
Bay,9,2017,7,24211,24223,0,15296,9.635412009723266,0.3023761515043688,50586,6.1,8488,1731045
Bay,9,2017,8,24212,24223,0,15287,9.634823485920109,0.30480728969353776,50153,5.8,8498,1801360
Bay,9,2017,9,24213,24223,0,15275,9.634038248345407,0.3047381546134663,50125,4.9,8479,1799396
Bay,9,2017,10,24214,24223,0,15268,9.633579908183512,0.3103252032520325,49200,4.5,8496,1793151
Bay,9,2017,11,24215,24223,0,15216,9.630168502920114,0.30636035999758393,49667,4.3,8472,1775921
Bay,9,2017,12,24216,24223,0,15152,9.625953811136162,0.3069505500070903,49363,5.3,8443,1778396
Bay,9,2018,1,24217,24223,0,15182,9.627931659882188,0.30581125994561387,49645,6.3,8470,1753603
Bay,9,2018,2,24218,24223,0,15084,9.621456151593161,0.3026181161600963,49845,6.3,8442,1755508
Bay,9,2018,3,24219,24223,0,15007,9.616338671246005,0.30130302969462125,49807,5.9,8415,1747981
Bay,9,2018,4,24220,24223,0,14871,9.60723552940128,0.2997581132836122,49610,5,8370,1724674
Bay,9,2018,5,24221,24223,0,14847,9.605620455025981,0.29720748673806424,49955,4.6,8371,1725819
Bay,9,2018,6,24222,24223,0,14812,9.603260452582052,0.29504800605553566,50202,5.1,8368,1703345
Bay,9,2018,7,24223,24223,1,14731,9.597777277564957,0.29288611420391286,50296,5.2,8349,1704668
Bay,9,2018,8,24224,24223,1,14651,9.592332123898705,0.2952997137904624,49614,4.3,8316,1697505
Bay,9,2018,9,24225,24223,1,14498,9.581834960513193,0.29504059911679115,49139,3.9,8232,1651793
Bay,9,2018,10,24226,24223,1,14346,9.57129614009839,0.2930625919267854,48952,3.8,8157,1652277
Bay,9,2018,11,24227,24223,1,13987,9.545955098183267,0.2840980643064611,49233,3.6,7973,1599719
Bay,9,2018,12,24228,24223,1,13865,9.537195079502435,0.28303427439933043,48987,4.6,7894,1587727
Bay,9,2019,1,24229,24223,0,13861,9.53690656247793,0.28032601221534603,49446,5.9,7877,1565076
Bay,9,2019,2,24230,24223,0,13704,9.525516008736886,0.27753812503797315,49377,5.7,7779,1542086
Bay,9,2019,3,24231,24223,0,13547,9.513994213937663,0.2736878257707382,49498,5.7,7690,1529088
Bay,9,2019,4,24232,24223,0,13323,9.49732219931357,0.2710736739302936,49149,4.6,7607,1512291
Bay,9,2019,5,24233,24223,0,13232,9.49046898877305,0.2663499667867711,49679,4.5,7554,1504679
Bay,9,2019,6,24234,24223,0,13205,9.488426550754516,0.2639152593184771,50035,5.1,7505,1492871
Bay,9,2019,7,24235,24223,0,13073,9.478380804172675,0.2626313357574784,49777,5.4,7425,1488154
Bay,9,2019,8,24236,24223,0,12954,9.46923709299621,0.2620251628302116,49438,4.7,7369,1474519
Bay,9,2019,9,24237,24223,0,12855,9.461565907417349,0.26217037505353535,49033,3.9,7297,1440445
Bay,9,2019,10,24238,24223,0,12694,9.448963494138779,0.2587654924983692,49056,4,7225,1413624
Bay,9,2019,11,24239,24223,0,12665,9.446676517076376,0.2564232350023284,49391,3.6,7180,1406812
Bay,9,2019,12,24240,24223,0,12875,9.463120392418698,0.26201717611624403,49138,4.3,7312,1429678
Benzie,10,2016,10,24202,24223,0,1629,7.396335293800808,0.1973588563120911,8254,5,852,176098
Benzie,10,2016,11,24203,24223,0,1654,7.411556287811163,0.20007257771864037,8267,5.6,852,175092
Benzie,10,2016,12,24204,24223,0,1630,7.396948602621014,0.1970264716547806,8273,7.5,846,174555
Benzie,10,2017,1,24205,24223,0,1677,7.425357887027151,0.19931067268837652,8414,9.5,860,180333
Benzie,10,2017,2,24206,24223,0,1656,7.4127640174265625,0.195929957406531,8452,10,847,179800
Benzie,10,2017,3,24207,24223,0,1621,7.3914152346753585,0.19378362223550508,8365,8.7,834,177563
Benzie,10,2017,4,24208,24223,0,1593,7.374001859350161,0.19146634615384617,8320,6.8,832,173494
Benzie,10,2017,5,24209,24223,0,1539,7.3395376954076745,0.18018967334035824,8541,5.9,804,170024
Benzie,10,2017,6,24210,24223,0,1519,7.326465613840322,0.1701198342479561,8929,5.7,802,162979
Benzie,10,2017,7,24211,24223,0,1513,7.322510433997394,0.16494058650387006,9173,5.7,790,158721
Benzie,10,2017,8,24212,24223,0,1490,7.307202314764738,0.16603521283708492,8974,5.5,779,163810
Benzie,10,2017,9,24213,24223,0,1500,7.313886831633462,0.17554125219426564,8545,4.9,783,160339
Benzie,10,2017,10,24214,24223,0,1479,7.299797366758161,0.1761972837741244,8394,4.6,790,161384
Benzie,10,2017,11,24215,24223,0,1486,7.304515946460155,0.17794276134594658,8351,5.1,786,160285
Benzie,10,2017,12,24216,24223,0,1503,7.315883504509785,0.17987075155576832,8356,6.9,790,163619
Benzie,10,2018,1,24217,24223,0,1563,7.355001921105257,0.1879057465736956,8318,8,813,168200
Benzie,10,2018,2,24218,24223,0,1574,7.362010551259734,0.18753723340879305,8393,8.4,833,174448
Benzie,10,2018,3,24219,24223,0,1560,7.353081920515432,0.18644675510935815,8367,7.9,824,170470
Benzie,10,2018,4,24220,24223,0,1577,7.363913501405819,0.18997711119142272,8301,6.2,830,170134
Benzie,10,2018,5,24221,24223,0,1538,7.338888133838879,0.17860875624201605,8611,5.3,815,169631
Benzie,10,2018,6,24222,24223,0,1536,7.337587743538596,0.17108487413677878,8978,5.1,814,167204
Benzie,10,2018,7,24223,24223,1,1539,7.3395376954076745,0.16722807780071716,9203,4.8,819,167961
Benzie,10,2018,8,24224,24223,1,1496,7.311218384419629,0.1679200808171512,8909,4.1,795,156358
Benzie,10,2018,9,24225,24223,1,1474,7.29641326877392,0.1730453158018314,8518,4,786,153669
Benzie,10,2018,10,24226,24223,1,1417,7.257002707092073,0.16828978622327792,8420,3.9,764,149274
Benzie,10,2018,11,24227,24223,1,1378,7.229113877793302,0.16510903426791276,8346,4.3,743,148246
Benzie,10,2018,12,24228,24223,1,1399,7.24422751560335,0.1670248328557784,8376,6.2,752,151155
Benzie,10,2019,1,24229,24223,0,1405,7.2485040723706105,0.1702411244395977,8253,7.8,751,145163
Benzie,10,2019,2,24230,24223,0,1388,7.236339342754344,0.16830362556081,8247,7.8,750,143515
Benzie,10,2019,3,24231,24223,0,1397,7.242797922793756,0.16957999514445254,8238,7.8,748,142010
Benzie,10,2019,4,24232,24223,0,1356,7.213031659834869,0.1642839835231403,8254,5.8,725,139358
Benzie,10,2019,5,24233,24223,0,1311,7.179307969504034,0.15311843027330063,8562,4.8,704,135532
Benzie,10,2019,6,24234,24223,0,1273,7.149916836132109,0.14248936646518917,8934,4.9,681,129056
Benzie,10,2019,7,24235,24223,0,1239,7.122866658599083,0.13518821603927986,9165,4.8,667,125062
Benzie,10,2019,8,24236,24223,0,1223,7.1098794630722715,0.13655649843680215,8956,4.1,658,120984
Benzie,10,2019,9,24237,24223,0,1186,7.079184394609668,0.1383251691159319,8574,3.8,652,110932
Benzie,10,2019,10,24238,24223,0,1141,7.040536390215956,0.13583333333333333,8400,3.5,639,110897
Benzie,10,2019,11,24239,24223,0,1169,7.064759027791802,0.13983253588516747,8360,3.9,650,112596
Benzie,10,2019,12,24240,24223,0,1184,7.077498053569231,0.14108674928503337,8392,5.4,657,114616
Berrien,11,2016,10,24202,24217,0,23684,10.072597215357852,0.3146539125813737,75270,4.5,12134,2706254
Berrien,11,2016,11,24203,24217,0,23278,10.055306945596307,0.30824439206546783,75518,4.3,11935,2660760
Berrien,11,2016,12,24204,24217,0,23142,10.049447637979663,0.3112826858926073,74344,4.8,11881,2657455
Berrien,11,2017,1,24205,24217,0,23057,10.045768059792898,0.31120679183144595,74089,5.8,11874,2650345
Berrien,11,2017,2,24206,24217,0,22989,10.042814617757227,0.308184194651116,74595,5.6,11847,2657924
Berrien,11,2017,3,24207,24217,0,22706,10.030428525977277,0.3031630105344673,74897,4.8,11722,2627765
Berrien,11,2017,4,24208,24217,0,22452,10.019179514532201,0.3010498934016278,74579,4,11580,2594714
Berrien,11,2017,5,24209,24217,0,22180,10.006991345550789,0.2912825361804954,76146,4.2,11491,2590218
Berrien,11,2017,6,24210,24217,0,22288,10.011848562206193,0.2868653066477894,77695,4.6,11506,2565747
Berrien,11,2017,7,24211,24217,0,22209,10.008297916888473,0.28699731210586166,77384,5.2,11474,2553960
Berrien,11,2017,8,24212,24217,0,22108,10.00374004442522,0.2878495911671267,76804,4.9,11449,2628058
Berrien,11,2017,9,24213,24217,0,21912,9.994835346995403,0.29007148530579824,75540,4.3,11365,2620540
Berrien,11,2017,10,24214,24217,0,21802,9.989802853988047,0.2925029515938607,74536,3.9,11327,2594511
Berrien,11,2017,11,24215,24217,0,21634,9.982067652658985,0.2889734856074267,74865,4.1,11237,2562827
Berrien,11,2017,12,24216,24217,0,21354,9.969041183275566,0.2888486094578509,73928,4.7,11140,2551114
Berrien,11,2018,1,24217,24217,1,21386,9.970538539785737,0.2927022884046863,73064,5.2,11152,2523308
Berrien,11,2018,2,24218,24217,1,21292,9.966133659186399,0.2866760017233951,74272,5.3,11118,2525145
Berrien,11,2018,3,24219,24217,1,21098,9.956980924976127,0.2818214605345765,74863,4.8,11038,2487202
Berrien,11,2018,4,24220,24217,1,20830,9.944197540783914,0.27860629973918277,74765,4.1,10814,2462485
Berrien,11,2018,5,24221,24217,1,20592,9.932706491205348,0.27202113606340816,75700,3.9,10697,2420044
Berrien,11,2018,6,24222,24217,1,20096,9.908325829176377,0.26119053808162207,76940,4.5,10309,2323451
Berrien,11,2018,7,24223,24217,1,20127,9.909867159500168,0.26263113941228666,76636,4.5,10261,2320518
Berrien,11,2018,8,24224,24217,1,19704,9.888627689629104,0.2619063442904045,75233,3.9,10063,2272521
Berrien,11,2018,9,24225,24217,1,19551,9.880832861971323,0.26335924134865363,74237,3.6,10006,2221514
Berrien,11,2018,10,24226,24217,1,19222,9.86386275775286,0.25848876457377995,74363,3.5,9880,2194839
Berrien,11,2018,11,24227,24217,1,18844,9.844002905701236,0.2533851470370719,74369,3.3,9728,2167223
Berrien,11,2018,12,24228,24217,1,18678,9.835155177159303,0.2533159736349581,73734,4.2,9644,2137659
Berrien,11,2019,1,24229,24217,1,18456,9.823198981307291,0.2503662705518476,73716,4.8,9539,2089351
Berrien,11,2019,2,24230,24217,1,18486,9.824823061352445,0.24919455940040172,74183,4.7,9591,2112168
Berrien,11,2019,3,24231,24217,1,18340,9.816894269951032,0.2443899578913704,75044,4.6,9558,2081934
Berrien,11,2019,4,24232,24217,1,18281,9.813672248213765,0.24436246006603307,74811,3.7,9482,2081325
Berrien,11,2019,5,24233,24217,1,18233,9.811043262144848,0.23899906932847464,76289,3.9,9437,2067169
Berrien,11,2019,6,24234,24217,1,18329,9.816294340833752,0.23760078815690544,77142,4.5,9458,2069531
Berrien,11,2019,7,24235,24217,1,18259,9.81246815414896,0.2371052358196551,77008,4.8,9414,2070883
Berrien,11,2019,8,24236,24217,1,18092,9.803280402119096,0.23804323513545517,76003,4.2,9336,2064214
Berrien,11,2019,9,24237,24217,1,17830,9.788693794534046,0.23763827802212448,75030,3.4,9243,2015612
Berrien,11,2019,10,24238,24217,1,17886,9.791829470993246,0.23750464758060233,75308,2.9,9284,2008786
Berrien,11,2019,11,24239,24217,1,17930,9.794286337492364,0.2363782579462909,75853,3,9309,2016678
Berrien,11,2019,12,24240,24217,1,18197,9.809066976916636,0.24282416365310452,74939,3.6,9463,2054248
Branch,12,2016,10,24202,24223,0,5382,8.591001118560957,0.27954085077650237,19253,5,2539,557965
Branch,12,2016,11,24203,24223,0,5354,8.585785982881848,0.2776826928063897,19281,4.3,2529,551149
Branch,12,2016,12,24204,24223,0,5271,8.570165076182343,0.27747946936197093,18996,4.3,2500,539668
Branch,12,2017,1,24205,24223,0,5340,8.58316818033977,0.27682737169517885,19290,5.5,2532,553633
Branch,12,2017,2,24206,24223,0,5398,8.593969030218288,0.27980510055981755,19292,5.2,2546,570004
Branch,12,2017,3,24207,24223,0,5328,8.580918882296782,0.27680798004987534,19248,4.8,2531,553834
Branch,12,2017,4,24208,24223,0,5136,8.544224530467268,0.26478321389905657,19397,4,2456,534314
Branch,12,2017,5,24209,24223,0,5054,8.528133131454572,0.2575286624203822,19625,4.2,2440,531482
Branch,12,2017,6,24210,24223,0,5034,8.524168805152662,0.2513230154767848,20030,4.5,2420,517011
Branch,12,2017,7,24211,24223,0,4979,8.513185170018698,0.2480693537940312,20071,5.4,2407,517093
Branch,12,2017,8,24212,24223,0,4977,8.512783482927537,0.2486386571414298,20017,5,2405,550773
Branch,12,2017,9,24213,24223,0,4983,8.51398806046729,0.24646354733405876,20218,4.3,2417,542139
Branch,12,2017,10,24214,24223,0,4948,8.506940814951886,0.24532698696018643,20169,3.8,2403,540589
Branch,12,2017,11,24215,24223,0,4950,8.507344855361422,0.2440226768548188,20285,3.6,2393,529867
Branch,12,2017,12,24216,24223,0,4820,8.480736654405622,0.24172517552657977,19940,3.8,2369,520021
Branch,12,2018,1,24217,24223,0,4822,8.481151420068972,0.2413292627996597,19981,4.4,2367,510347
Branch,12,2018,2,24218,24223,0,4808,8.478244441277663,0.2388593571464057,20129,4.3,2352,515248
Branch,12,2018,3,24219,24223,0,4703,8.456168489578463,0.2339219099726436,20105,3.9,2314,500777
Branch,12,2018,4,24220,24223,0,4671,8.449342524508063,0.23154711743419423,20173,3.3,2307,493948
Branch,12,2018,5,24221,24223,0,4629,8.440312147080279,0.22662293155781849,20426,3.3,2295,489617
Branch,12,2018,6,24222,24223,0,4605,8.43511508038063,0.22445895886137648,20516,3.7,2291,490286
Branch,12,2018,7,24223,24223,1,4590,8.431853144249223,0.224658607018746,20431,4.4,2301,491194
Branch,12,2018,8,24224,24223,1,4498,8.411610428841172,0.2207174051719908,20379,3.4,2264,482340
Branch,12,2018,9,24225,24223,1,4356,8.379539026117442,0.2182692789497419,19957,3.4,2216,460024
Branch,12,2018,10,24226,24223,1,4334,8.374476889214643,0.21798611809677096,19882,3.3,2195,455120
Branch,12,2018,11,24227,24223,1,4235,8.351374706721296,0.2130281690140845,19880,3.1,2156,440799
Branch,12,2018,12,24228,24223,1,4174,8.336869637284956,0.21143812370194012,19741,3.7,2123,439364
Branch,12,2019,1,24229,24223,0,4249,8.354674261918463,0.21670831845769367,19607,4.2,2166,446302
Branch,12,2019,2,24230,24223,0,4205,8.344267356262645,0.21193488231439947,19841,4.2,2130,442244
Branch,12,2019,3,24231,24223,0,4117,8.323122887587735,0.20638660517345095,19948,4.2,2107,435604
Branch,12,2019,4,24232,24223,0,4189,8.340456012916183,0.2085428386518644,20087,3.4,2109,435604
Branch,12,2019,5,24233,24223,0,4236,8.351610750626559,0.20680564370453547,20483,3.7,2110,434942
Branch,12,2019,6,24234,24223,0,4220,8.347827345782498,0.20514316270477856,20571,4.3,2092,434152
Branch,12,2019,7,24235,24223,0,4276,8.361007108226909,0.209146490584495,20445,5,2098,440599
Branch,12,2019,8,24236,24223,0,4222,8.348301054933943,0.20630344490593697,20465,4.2,2082,445041
Branch,12,2019,9,24237,24223,0,4084,8.315077007294104,0.2021782178217822,20200,3.6,2032,430915
Branch,12,2019,10,24238,24223,0,4157,8.332789468417959,0.2042952624336544,20348,3.7,2068,433344
Branch,12,2019,11,24239,24223,0,4113,8.322151070212902,0.2011738811445341,20445,3.1,2056,430329
Branch,12,2019,12,24240,24223,0,4209,8.345217926676428,0.2077287533313592,20262,3.3,2091,432357
Calhoun,13,2016,10,24202,24223,0,22076,10.00229162159471,0.3434296292839253,64281,4.5,11714,2529142
Calhoun,13,2016,11,24203,24223,0,21803,9.989848718184172,0.3361651608128527,64858,4.1,11567,2482751
Calhoun,13,2016,12,24204,24223,0,21601,9.980541181978419,0.3378746167803291,63932,4.5,11484,2458673
Calhoun,13,2017,1,24205,24223,0,21768,9.988242218400936,0.34365823624135644,63342,5.3,11558,2460433
Calhoun,13,2017,2,24206,24223,0,21625,9.981651573505482,0.34097001040648356,63422,5.3,11565,2491735
Calhoun,13,2017,3,24207,24223,0,21549,9.978131095531895,0.33930089749645725,63510,4.8,11567,2474627
Calhoun,13,2017,4,24208,24223,0,21356,9.969134833771983,0.3356542239685658,63625,4.2,11451,2450793
Calhoun,13,2017,5,24209,24223,0,21311,9.967025573340116,0.3330520261928204,63987,4.4,11438,2453537
Calhoun,13,2017,6,24210,24223,0,21125,9.958259788383108,0.3303103744820577,63955,5,11411,2425401
Calhoun,13,2017,7,24211,24223,0,21266,9.964911854523127,0.33036615867393704,64371,5.7,11444,2438980
