id,county,year,month,date,G,y_raw,y_per1k_total,y_per1k_18_49,y_per100_lf,y_log_raw,y_log_per1k_total,y_log_per1k_18_49,y_log_per100_lf,y_log1p_raw,y_log1p_per1k_total,y_log1p_18_49,y_log1p_per100_lf
26047,Emmet,2015,8,2015-08-01,2018-07,1830,55.4243140105397,153.15089128797388,9.685614480787553,7.512071245835466,4.01501837852979,5.03142365296785,2.2706417414944786,7.5126175446745105,4.032900165084985,5.037931936267918,2.3688983958482495
26047,Emmet,2015,9,2015-09-01,2018-07,1805,54.66715125083288,151.05866599715455,10.23068639120331,7.498315870766981,4.001263003461305,5.017668277899364,2.325391673627007,7.498869733976931,4.0193902288155385,5.024266406890275,2.418649888093863
26047,Emmet,2015,10,2015-10-01,2018-07,1764,53.42540432491368,147.6274165202109,10.280319365930415,7.475339236566737,3.9782863692610597,4.994691643699119,2.3302313262692067,7.475905969367397,3.9968310361222064,5.001442614055963,2.423059558251603
26047,Emmet,2015,11,2015-11-01,2018-07,1762,53.36483130413714,147.46003849694537,10.383028874484385,7.474204806496124,3.977151939190448,4.993557213628508,2.340172634255944,7.47477218239787,3.9957174614215774,5.000315820997904,2.432123550972067
26047,Emmet,2015,12,2015-12-01,2018-07,1748,52.940820158701314,146.28839233408652,10.19182554953064,7.466227556215481,3.969174688909804,4.985579963347864,2.321585982271491,7.466799475018602,3.9878875226145523,4.992392517472004,2.415183650173316
26047,Emmet,2016,1,2016-01-01,2018-07,1768,53.42842464718504,148.60889299823484,10.260576867274098,7.477604243197589,3.978342901110245,5.001317975703199,2.3283090630425805,7.478169694159785,3.996886529296873,5.008024508948949,2.4213078529511267
26047,Emmet,2016,2,2016-02-01,2018-07,1793,54.18391707715089,150.71026309153567,10.399025635077138,7.491645473605133,3.992384131517789,5.015359206110744,2.341712112823354,7.492203042618741,4.010671553532275,5.021972537932485,2.4335278811403604
26047,Emmet,2016,3,2016-03-01,2018-07,1806,54.57677314073313,151.80297554005213,10.588028375447031,7.498869733976931,3.9996083918895873,5.0225834664825415,2.359723964324149,7.499423290592229,4.017765364707613,5.029149349972476,2.449972528596463
26047,Emmet,2016,4,2016-04-01,2018-07,1780,53.791061013568644,149.61755064301923,10.354255133500088,7.484368643286131,3.985107301198787,5.008082375791742,2.3373975592327287,7.484930283289661,4.0035270604580715,5.01474384671001,2.429592575299319
26047,Emmet,2016,5,2016-05-01,2018-07,1763,53.277326161191866,148.1886189795747,9.874537918673687,7.47477218239787,3.9755108403105264,4.9984859149034815,2.2899595166466544,7.475339236566737,3.9941065736426613,5.005211404562414,2.3864240858351096
26047,Emmet,2016,6,2016-06-01,2018-07,1709,51.64546251246562,143.64965957804486,8.997104501184522,7.443663683115591,3.944402341028247,4.967377415621201,2.196902803481956,7.444248649496705,3.963580052766676,4.974314678001089,2.302295501184837
26047,Emmet,2016,7,2016-07-01,2018-07,1654,49.98337916654075,139.02664537278307,8.504730563554093,7.4109518755836366,3.911690533496293,4.934665608089248,2.1406225455757686,7.411556287811163,3.931499680912526,4.9418327285912795,2.2517896287268404
26047,Emmet,2016,8,2016-08-01,2018-07,1604,48.47239430660905,134.8239051861814,8.390876752458674,7.38025578842646,3.880994446339116,4.903969520932071,2.1271450147165023,7.380879035564116,3.9014148232317276,4.911359231931561,2.2397386597302518
26047,Emmet,2016,9,2016-09-01,2018-07,1574,47.565803390650025,132.30226107422038,8.836243193173525,7.3613754289773485,3.862114086890005,4.885089161482959,2.178861808172955,7.362010551259734,3.8829196493026625,4.892619189338032,2.2860738488524337
26047,Emmet,2016,10,2016-10-01,2018-07,1533,46.32679580550602,128.85601412120704,8.826577614002764,7.334981878871814,3.8357205367844704,4.858695611377425,2.177767353301778,7.335633981927201,3.8570766426090657,4.866426252948469,2.28509071626489
26047,Emmet,2016,11,2016-11-01,2018-07,1528,46.17569731951286,128.43574010254684,8.979783732957216,7.331714969726466,3.832453627639122,4.855428702232077,2.194975798834484,7.332369205929062,3.85387887269307,4.863184542559627,2.3005614200442066
26047,Emmet,2016,12,2016-12-01,2018-07,1492,45.08778822036203,125.40976716819365,8.642761976481491,7.307872780763706,3.8086114386763623,4.831586513269317,2.1567222049352486,7.30854279753919,3.830548017305005,4.839528750627704,2.2662075796688477
26047,Emmet,2017,1,2017-01-01,2018-07,1511,45.81842440414822,127.29570345408592,8.645648566687647,7.32052696227274,3.824686289793963,4.8465127536511625,2.15705613849447,7.321188556739478,3.846276809299768,4.854337782784041,2.2665068879214636
26047,Emmet,2017,2,2017-02-01,2018-07,1508,45.727454666747526,127.04296545914067,8.763365876336588,7.318539548567902,3.8226988760891247,4.844525339946324,2.1705800636084267,7.319202458767849,3.844331886295562,4.852365875245372,2.278637205351698
26047,Emmet,2017,3,2017-03-01,2018-07,1499,45.45454545454545,126.28475147430495,8.806768109981787,7.312553498102598,3.816712825623821,4.838539289481021,2.175520529282716,7.313220387090301,3.8384743174053337,4.846426714211955,2.283072770773412
26047,Emmet,2017,4,2017-04-01,2018-07,1491,45.21195948814361,125.61078348778432,8.79801734820322,7.307202314764738,3.811361642285962,4.833188106143162,2.1745263947594577,7.307872780763706,3.8332386279680812,4.841117683711295,2.282180053800978
26047,Emmet,2017,5,2017-05-01,2018-07,1496,45.36357571714476,126.03201347935972,8.432444619807226,7.310550158534422,3.814709486055646,4.836535949912846,2.1320867204618654,7.311218384419629,3.8365141448575617,4.844439129333745,2.2441553016286213
26047,Emmet,2017,6,2017-06-01,2018-07,1466,44.453878343137845,123.50463352990732,7.729213897822534,7.290292882446597,3.79445220996782,4.81627867382502,2.0450071624503656,7.2909747781429814,3.8166981490651537,4.8243429323199125,2.166675319728682
26047,Emmet,2017,7,2017-07-01,2018-07,1419,43.028685790527014,119.54507160909857,7.30050933786078,7.257707677160043,3.761867004681266,4.783693468538466,1.987944118030067,7.258412150595307,3.784841371276028,4.792023721245623,2.1163168789270586
26047,Emmet,2017,8,2017-08-01,2018-07,1386,42.02801867911941,116.76495366470093,7.227407832299108,7.234177179749849,3.738336507271072,4.760162971128272,1.9778804424644243,7.234898420314831,3.7618515006851108,4.768690719862648,2.1074709993780933
26047,Emmet,2017,9,2017-09-01,2018-07,1347,40.84541209291043,113.4793597304128,7.500835282325426,7.205635176410364,3.7097945039315876,4.731620967788787,2.015014385317701,7.206377291472252,3.733982163516413,4.740394542381514,2.1401644271771105
26047,Emmet,2017,10,2017-10-01,2018-07,1329,40.29959366850628,111.96293176074136,7.648920863309352,7.192182058713246,3.696341386234469,4.718167850091668,2.0345645742683436,7.1929342212158,3.7208526613836317,4.727059727380702,2.15743455747437
26047,Emmet,2017,11,2017-11-01,2018-07,1361,41.26993753411365,114.65880370682392,7.94605324614666,7.215975002651466,3.7201343301726895,4.74196079402989,2.072675358370039,7.2167094867094574,3.744076136794632,4.750644509488131,2.1912124569431626
26047,Emmet,2017,12,2017-12-01,2018-07,1370,41.542846746315725,115.41701769165964,7.907647907647908,7.222566018822171,3.726725346343394,4.748551810200594,2.067830380752158,7.223295679562314,3.750511726816493,4.757178724711313,2.1869102232039928
26047,Emmet,2018,1,2018-01-01,2018-07,1377,41.67801688913102,115.34595409616351,7.922444048098498,7.227662498728654,3.729973816877738,4.747935908982197,2.069699750153266,7.228388451573604,3.7536839607132464,4.7565681155825645,2.188569905485352
26047,Emmet,2018,2,2018-02-01,2018-07,1358,41.102938950936775,113.7543977215614,7.803700724054706,7.213768308118642,3.716079626267725,4.7340417183721835,2.054598072980763,7.214504414151143,3.7401175470626637,4.7427941725772005,2.1751721699077318
26047,Emmet,2018,3,2018-03-01,2018-07,1340,40.55812827264748,112.24660747193835,7.782101167315175,7.200424892944957,3.7027362110940403,4.720698303198499,2.0518263746468626,7.201170883281678,3.7270931284663,4.7295678078167755,2.172715691922316
26047,Emmet,2018,4,2018-04-01,2018-07,1323,40.043584854263145,110.82258334729435,7.836285020434756,7.187657164114956,3.6899684822640393,4.707930574368498,2.0587648726258534,7.188412736496954,3.7146345472977798,4.716913538061865,2.1788665417640662
26047,Emmet,2018,5,2018-05-01,2018-07,1324,40.073852114168105,110.90634947227342,7.303215842021071,7.188412736496954,3.690724054646037,4.7086861467504955,1.9883147774553767,7.1891677384203225,3.715371717438325,4.717662356087658,2.1166428906087678
26047,Emmet,2018,6,2018-06-01,2018-07,1274,38.56048911892007,106.71804322332049,6.674350377200336,7.149916836132109,3.6522281542811923,4.67019024638565,1.8982718777825027,7.150701457592526,3.677830870654824,4.679517102380341,2.0378836484838523
26047,Emmet,2018,7,2018-07-01,2018-07,1231,37.25899694300675,103.11609984922097,6.256352917259606,7.115582126184454,3.617893444333537,4.635855536437996,1.8335974142573144,7.116394144093465,3.6443787468102777,4.645506621196023,1.9818773496206208
26047,Emmet,2018,8,2018-08-01,2018-07,1180,35.71536668785375,98.844027475289,6.205300799326883,7.07326971745971,3.575581035608794,4.593543127713253,1.825403894407772,7.074116816197362,3.603195378266304,4.603609243103273,1.974816977272175
26047,Emmet,2018,9,2018-09-01,2018-07,1135,34.353339992130515,95.07455185123136,6.309762063597954,7.034387929915503,3.5366992480645867,4.554661340169045,1.8420979680129963,7.035268599281097,3.565392871390767,4.565124471867885,1.9892107237925383
26047,Emmet,2018,10,2018-10-01,2018-07,1139,34.474409031750355,95.4096163511476,6.496691763632216,7.037905963447182,3.5402172815962656,4.558179373700724,1.871293087896574,7.038783541388542,3.5688115641829046,4.568605951321287,2.0144618250474733
26047,Emmet,2018,11,2018-11-01,2018-07,1140,34.504676291655315,95.49338247612665,6.59264399722415,7.038783541388542,3.5410948595376244,4.559056951642083,1.88595448158911,7.039660349862076,3.569664414331695,4.569474430616616,2.027179883477268
26047,Emmet,2018,12,2018-12-01,2018-07,1170,35.41269408880414,98.00636622549841,6.701414743112435,7.064759027791802,3.567070345940885,4.585032438045344,1.902318659795119,7.065613363597717,3.594917452550898,4.595184153375157,2.0414040448545663
26047,Emmet,2019,1,2019-01-01,2018-07,1174,35.46399226679555,98.52299429338704,6.651934953821746,7.068172000388042,3.5685178793848547,4.590289965537006,1.8949077828435674,7.069023426578259,3.5963252604255183,4.60038871589142,2.0349585509958423
26047,Emmet,2019,2,2019-02-01,2018-07,1176,35.52440792653456,98.6908358509567,6.7353951890034365,7.069874128458572,3.570220007455385,4.591992093607536,1.9073764850530703,7.0707241072602764,3.597980747417344,4.602073755500984,2.0458065737352396
26047,Emmet,2019,3,2019-03-01,2018-07,1183,35.73586273562107,99.2782813024505,6.848839228854281,7.075808863978387,3.5761547429751994,4.597926829127351,1.9240791822731937,7.076653815443951,3.6037534641815476,4.607949134156885,2.060365651924868
26047,Emmet,2019,4,2019-04-01,2018-07,1160,35.04108264862253,97.34810339039947,6.792762194764888,7.05617528410041,3.5565211630972233,4.578293249249374,1.9158576622012626,7.057036981697891,3.5846594724837932,4.5885132603623875,2.053195379159701
26047,Emmet,2019,5,2019-05-01,2018-07,1125,33.98380860318995,94.41087613293053,6.171146461876028,7.025538314638521,3.5258841936353336,4.547656279787485,1.8198846329539031,7.026426808699636,3.5548853431143463,4.558192577542371,1.970065538883197
26047,Emmet,2019,6,2019-06-01,2018-07,1101,33.2588206863219,92.39677744209466,5.7088043140101625,7.00397413672268,3.5043200157194927,4.526092101871644,1.7420095996404417,7.004881989712859,3.5339440698377134,4.536856841878264,1.9034207404716816
26047,Emmet,2019,7,2019-07-01,2018-07,1063,32.110923151280815,89.20778784827122,5.38445952791004,6.968850378341948,3.4691962573387607,4.490968343490912,1.683516939352206,6.96979066990159,3.4998632325139027,4.502115763122791,1.853866838745902
26047,Emmet,2019,8,2019-08-01,2018-07,1031,31.144272595456744,86.52232292715676,5.3533412949789705,6.93828448401696,3.4386303630137727,4.460402449165924,1.677720907080839,6.939253946041508,3.470234288482636,4.471893879993714,1.848980862701805
26047,Emmet,2019,9,2019-09-01,2018-07,1035,31.26510391493475,86.85800604229607,5.720128219299215,6.942156705699469,3.4425025846962822,4.464274670848433,1.7439912211018738,6.943122422819428,3.47398627205315,4.475721943574603,1.905107234605892
26047,Emmet,2019,10,2019-10-01,2018-07,1022,30.872402126631222,85.76703591809331,5.83133630035376,6.92951677076365,3.4298626497604623,4.451634735912614,1.763246185135945,6.930494765951626,3.4617404982475204,4.463226779006336,1.921520306034553
26047,Emmet,2019,11,2019-11-01,2018-07,1007,30.41928467858869,84.50822423632091,5.834298957126303,6.914730892718563,3.415076771715375,4.436848857867527,1.7637541140692345,6.915723448631314,3.447421866132564,4.448612561215253,1.9219538982917936
26047,Emmet,2019,12,2019-12-01,2018-07,1059,31.990091831802804,88.87210473313192,6.070507308684437,6.9650803456014065,3.4654262245982195,4.487198310750371,1.8034421779686234,6.966024187106113,3.4962072688620416,4.498387601148263,1.955932232452231
26049,Genesee,2014,10,2014-10-01,2018-07,58254,139.14592957430241,345.2498073845789,32.27046610310329,10.9725680385982,4.935523235472921,5.844268234387954,3.4741524498115357,10.972585204654042,4.942684233837639,5.847160501211369,3.5046700996438007
26049,Genesee,2014,11,2014-11-01,2018-07,57807,138.07822211181548,342.6006045160908,31.567479603761427,10.964865154594012,4.927820351468733,5.836565350383766,3.4521274642153847,10.964882453387421,4.935036523852717,5.839479949468537,3.4833142323135413
26049,Genesee,2014,12,2014-12-01,2018-07,57423,137.16099690914217,340.32477923309426,31.567576482229736,10.95820019891422,4.92115539578894,5.829900394703973,3.452130533143309,10.958217613387388,4.928419649425753,5.832834455776771,3.4833172070087093
