estimate,std_error,t_value,p_value,term,event_time,outcome,urban_group,n_obs,conf_low,conf_high
0.011201972601268463,0.03910714364332162,0.28644312925118065,0.7765752171002247,week_start_date::7,7,fast_food,urban,4708,-0.06544802893964191,0.08785197414217885
0.016963385906616293,0.03266249897223332,0.5193535840915607,0.6074556486213936,week_start_date::8,8,fast_food,urban,4708,-0.047055112078961014,0.0809818838921936
-0.011224218309247583,0.042565328691110994,-0.26369391836956635,0.7938805517536967,week_start_date::9,9,fast_food,urban,4708,-0.09465226254382512,0.07220382592532996
-0.0017493099167955307,0.043038411901587546,-0.04064531750835826,0.9678571990436882,week_start_date::10,10,fast_food,urban,4708,-0.08610459724390712,0.08260597741031606
0.0017827609329041812,0.04540986394733136,0.03925933217883931,0.9689526600720136,week_start_date::11,11,fast_food,urban,4708,-0.08722057240386528,0.09078609426967364
-0.006823479794465275,0.05136631712283293,-0.13283957613990896,0.8952377341246811,week_start_date::12,12,fast_food,urban,4708,-0.10750146135521782,0.09385450176628726
-0.031058964892516944,0.050868563680409075,-0.6105728694769228,0.5462382227358966,week_start_date::13,13,fast_food,urban,4708,-0.13076134970611875,0.06864341992108484
-0.007057187605048455,0.05805690188059326,-0.12155639340802422,0.9040887421745579,week_start_date::14,14,fast_food,urban,4708,-0.12084871529101124,0.10673434008091434
-0.015108637497051762,0.0419006825132951,-0.36058213353106566,0.7210251182999623,week_start_date::15,15,fast_food,urban,4708,-0.09723397522311017,0.06701670022900663
-0.03865325104268735,0.042559428658133766,-0.9082182788020139,0.3712489594970957,week_start_date::16,16,fast_food,urban,4708,-0.12206973121262954,0.04476322912725483
-0.03375660712396134,0.048603023638454736,-0.6945371830170067,0.49287262677460575,week_start_date::17,17,fast_food,urban,4708,-0.12901853345533262,0.06150531920740993
-0.04126436723437345,0.041901848523072306,-0.9847863206238301,0.3328744534694884,week_start_date::18,18,fast_food,urban,4708,-0.12339199033959516,0.04086325587084827
-0.0072663751355761235,0.04690273911772248,-0.15492432365918007,0.8779542351607879,week_start_date::19,19,fast_food,urban,4708,-0.09919574380631219,0.08466299353515994
-0.044967405962086295,0.06227303717453296,-0.7221007357655596,0.4760153832183236,week_start_date::20,20,fast_food,urban,4708,-0.16702255882417089,0.07708774689999831
-0.048937292601459084,0.05532806179253953,-0.8844931670470665,0.3837048512462764,week_start_date::21,21,fast_food,urban,4708,-0.15738029371483658,0.0595057085119184
-0.033952235115448065,0.04654325682952298,-0.7294769946977954,0.47156124616618667,week_start_date::22,22,fast_food,urban,4708,-0.12517701850131313,0.05727254827041699
-0.03228428744975053,0.05142882666583606,-0.6277469182705823,0.5350820621318788,week_start_date::23,23,fast_food,urban,4708,-0.1330847877147892,0.06851621281528814
-0.047993096295290257,0.052631651213006565,-0.9118675775733593,0.3693567233830839,week_start_date::24,24,fast_food,urban,4708,-0.15115113267278313,0.05516494008220261
-0.05153817825624768,0.06937355648975252,-0.7429081175023889,0.4635133211371274,week_start_date::25,25,fast_food,urban,4708,-0.18751034897616262,0.08443399246366726
-0.09993877775321254,0.10468119650365783,-0.9546965557440913,0.3476220787261285,week_start_date::26,26,fast_food,urban,4708,-0.30511392290038186,0.1052363673939568
-0.2676343269468171,0.047919661279732365,-5.585062995009381,8.633203065809458e-7,week_start_date::-26,-26,fast_food,rural,8320,-0.36155686305509255,-0.17371179083854166
-0.2110370295129715,0.03959240661186446,-5.330240002377908,2.1473588230911414e-6,week_start_date::-25,-25,fast_food,rural,8320,-0.28863814647222585,-0.13343591255371717
-0.2634433513182435,0.04386619508646214,-6.0056120846356835,1.8865328704945158e-7,week_start_date::-24,-24,fast_food,rural,8320,-0.34942109368770924,-0.1774656089487777
-0.1379618472550742,0.04052179362152265,-3.4046332831081165,0.0012836737590992782,week_start_date::-23,-23,fast_food,rural,8320,-0.21738456275325863,-0.05853913175688981
-0.1832648502774707,0.042593934404945584,-4.302604416280262,7.46704196045355e-5,week_start_date::-22,-22,fast_food,rural,8320,-0.266748961711164,-0.09978073884377735
-0.16687876373434873,0.044866879970195,-3.719419844776504,4.905027119320302e-4,week_start_date::-21,-21,fast_food,rural,8320,-0.2548178484759309,-0.07893967899276653
-0.15860145829198877,0.04334082203672027,-3.6594012489568053,5.91140626820132e-4,week_start_date::-20,-20,fast_food,rural,8320,-0.2435494694839605,-0.07365344710001705
-0.08909651268012857,0.039869203988685056,-2.234720128985126,0.029758023921980976,week_start_date::-19,-19,fast_food,rural,8320,-0.16724015249795127,-0.010952872862305854
-0.15923615980065622,0.0366782199823373,-4.341436413144851,6.561159457647695e-5,week_start_date::-18,-18,fast_food,rural,8320,-0.23112547096603733,-0.087346848635275115
-0.11756109106650418,0.03324563756608755,-3.5361358564055094,8.632481436019808e-4,week_start_date::-17,-17,fast_food,rural,8320,-0.18272254069603577,-0.05239964143697258
-0.07538722269684596,0.03426466879637692,-2.2001445029235844,0.032263395804493736,week_start_date::-16,-16,fast_food,rural,8320,-0.14254597353774473,-0.00822847185594719
-0.019377453006646735,0.029738750367017036,-0.6515893495019913,0.5175356920113652,week_start_date::-15,-15,fast_food,rural,8320,-0.07766540372600012,0.03891049771270665
-0.007912687934287295,0.029289213074326054,-0.2701570682082713,0.7881087456962064,week_start_date::-14,-14,fast_food,rural,8320,-0.06531954555996636,0.04949416969139177
-0.06815534626219655,0.02748482800239261,-2.4797443249877165,0.016424922277448017,week_start_date::-13,-13,fast_food,rural,8320,-0.12202560914688607,-0.014285083377507037
-0.10423811524615902,0.0290350671434932,-3.590076603956431,7.320049076714779e-4,week_start_date::-12,-12,fast_food,rural,8320,-0.16114684684740568,-0.04732938364491234
-0.04593008573647787,0.02851705572003401,-1.6106180872035372,0.1133173344674713,week_start_date::-11,-11,fast_food,rural,8320,-0.10182351494774453,0.009963343474788791
0.05144200111031931,0.030140047858705183,1.706765740767117,0.09383140849916248,week_start_date::-10,-10,fast_food,rural,8320,-0.007632492692742847,0.11051649491338147
0.017663957678805024,0.031282834098746055,0.5646533694181202,0.5747373928494828,week_start_date::-9,-9,fast_food,rural,8320,-0.043650397154737244,0.07897831251234728
0.05548549942721977,0.028323625253322177,1.9589829667271028,0.05548698571336487,week_start_date::-8,-8,fast_food,rural,8320,-2.8806069291696657e-5,0.11099980492373124
0.03088389206848129,0.027616974448676456,1.118293827800583,0.2685812586139054,week_start_date::-7,-7,fast_food,rural,8320,-0.02324537785092456,0.08501316198788714
