cid,pct_male_final,pct_age_65plus,median_age_final,pct_black_final,pct_asian_final,pct_hispanic_final,pct_bachelors_plus,pct_foreign_born,pct_non_english_home,pct_married_hh,pct_single_parent,lfpr,emp_rate,income_avg,pov_le_130fpl_share,homeownership_rate,vacancy_rate,median_home_value,median_rent_final,pct_rent_burdened_final,tau_i_deviation,tau_i_total,pct_change
26093,0.299910418602785,-27.0603573244894,-0.229114235462417,47.8410784589082,0.784015501945827,-0.207081221926549,15.272145161492,2.6338195248139,-70.6710619959972,-0.119638954728021,-0.230981101926911,1.36827333282966,2.13834815992743,5.07489910526235,-2.9558250506966,2.26527538335089,-1.32256988417774,4.51961629241966,3.94804789256967,-0.0806110681427828,-0.03743433208665,-0.432804434288503,-35.1312659597782
26095,-0.442076116864554,-26.7380951008849,-0.460007666921653,21.282094333859,-0.287327468149944,-0.219650122707354,12.9048676806944,3.39176039253885,-70.4407390563892,-0.50801407630232,-0.471679187656973,-1.94924873621779,0.185326884185432,0.195702632515913,0.074839574413714,-1.29620472133696,1.24187626660202,-0.693668296559843,0.423418728200181,-0.399245922494115,-0.00028283961761012,-0.395652941819463,-32.6759691046923
26097,-0.426553026228738,-26.8208252994715,-0.455836489082917,15.7821322388522,-0.255361606349169,-0.217818285272352,15.8539530355477,3.26484190543525,-68.8186401390462,-0.489291544321404,-0.461779879463454,-0.261410847757211,-0.528197727257863,0.608124005013155,-0.0292937210441897,-1.88390429106582,1.55616435556535,0.778643789457458,-0.363397360738822,-0.345776859700327,-0.0148042844119676,-0.410174386613821,-33.6465471493119
26099,2.9450608267933,-27.0519212818527,0.607571579973966,4591.30407349668,9.30243107208262,-0.120420213210122,15.5420620030274,2.64432823254557,-70.642369384202,1.53996076855565,0.648778736711711,1.1655995858028,1.30700906126953,2.45514264164784,-1.47881763384723,1.28609092092771,-1.34775337286612,1.95926317586757,3.19331827534272,2.74432359671939,0.051148728690752,-0.344221373511101,-29.1227992666727
26101,-0.368378696347804,-26.9389430842273,-0.440505189786063,32.8966038628293,-0.16500377217227,-0.217508033624832,15.028293759105,2.99137133841888,-70.2388136319021,-0.453530710414809,-0.447432044950811,-0.824805559078666,0.799227870647005,0.783371672123916,-1.04841579244494,-0.333046275176914,0.658469673998328,0.607335665688152,0.522468271311297,-0.354891226147972,-0.00312663941651986,-0.398496741618373,-32.8671531967277
26103,-0.200470790380675,-26.9856226004702,-0.395067143946396,47.4192718991954,-0.107135830317471,-0.208070885409776,15.2166552178563,3.83973713177419,-70.8299020797398,-0.335045923081087,-0.392082190843647,0.377181332962638,1.34776072835851,1.22487109172496,-0.537929003813212,-0.0606413713823694,-0.320537929569594,1.43628815257184,0.933314615624305,-0.181595606537331,-0.00237632228172922,-0.397746424483583,-32.8167633696526
26105,-0.354854748200629,-26.9853002944082,-0.431741560777836,12.7553406365372,-0.0266597145426856,-0.219215944944651,15.7561997365688,3.14895305229959,-70.7282025079065,-0.42819703109151,-0.438217358694819,0.0704988483859829,1.53632536652714,0.922373581980457,-0.366500828483875,-0.173359109854605,0.183198256330644,1.2000988488899,0.663718500043698,-0.315405073370134,-0.00162367617444836,-0.396993778376302,-32.7661791345023
26107,-0.300575521749177,-26.9856064671197,-0.419611176309062,51.1282037972961,-0.0420811841702258,-0.217500179152743,15.6999892179885,2.56705537956519,-70.7833562868162,-0.416053772999779,-0.42543003474179,-0.101411837301103,0.986145760761922,0.287858280369206,0.680877810705924,-0.015277004701343,-0.121444120631284,0.489895277846304,0.510261461420842,-0.294883596120004,0.00133240347865713,-0.394037698723196,-32.567136556727
26109,-0.375545514688804,-26.9502952236416,-0.440853455114248,4.21211012047666,-0.255511329355261,-0.218941038421532,15.8336482056662,9.62844173709606,-70.6946729427336,-0.439925243981148,-0.44491221559762,0.328076205456959,1.60675538346828,0.434251207167656,-0.845008397348385,0.24746272200315,-0.0697705829144602,-0.090654977371895,-0.817839454660595,-0.306186920140996,0.00547115723776645,-0.389898944964087,-32.2874702037858
26111,-0.139625204873341,-27.0379494330261,-0.362407595392053,54.5883357324411,0.664087374065635,-0.215480270747162,15.4939480820147,3.1267859182635,-70.7929061514834,-0.324083892625679,-0.36316262709051,0.59908643179758,1.50681789534082,2.41061264028574,-1.46577468266721,1.38799916042074,-1.21016835663114,1.08963727703866,1.40240488141462,-0.125531874206171,-0.0313111531049112,-0.426681255306765,-34.7328445329221
26113,-0.409462722527993,-26.9720868332087,-0.446441521942808,2.94504275946401,-0.171666445943392,-0.220614913695632,16.0019808145258,1.41147030921387,-70.8730373564279,-0.479956343519252,-0.458378089507696,0.21259812336991,0.730077042305465,0.498340256325666,-0.536566667593598,-0.2100267925057,0.423973522578381,0.37158253800563,0.773579789057787,-0.372855774508545,-0.00183200008381458,-0.397202102285668,-32.7801840880727
26115,0.132310624202006,-27.0520856616105,-0.276983276228387,155.66373260365,1.32316804688536,-0.208902150372539,15.5213627833546,7.26014045380507,-70.7609520532119,-0.133542485761059,-0.278699750726484,0.702790226816714,1.59349316276358,2.46985461849903,-1.55688611085682,1.74154482975115,-1.25248249150969,1.76069405213497,1.93706315461653,-0.0159896439192692,-0.00840875257192531,-0.403778854773779,-33.2208216093996
